,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,312.0,0.0,0.07,25.0,0.0,0.0,0.0,0.0,-0.38,0.0,non_speed,112.6538,-0.42808444
1,312.0,0.07,0.28,25.0,1693.0,0,L,7.5,-0.45,0.0,non_speed,337.9614,-1.94891074
2,312.0,0.28,0.321,25.0,1693.0,0,L,7.5,-0.7,0.0,non_speed,65.98293999999997,-2.41079132
3,312.0,0.321,0.33,25.0,0.0,0.0,0.0,0.0,-0.7,2.0,non_speed,14.484060000000012,-2.51217974
4,312.0,0.33,0.52,25.0,0.0,0.0,0.0,0.0,0.26,3.0,non_speed,305.77459999999996,-1.7171657800000002
5,312.0,0.52,1.39,25.0,0.0,0.0,0.0,0.0,1.0,4.0,non_speed,1400.1257999999998,12.284092219999998
6,312.0,1.39,1.5,25.0,0.0,0.0,0.0,0.0,0.5,5.0,non_speed,177.02740000000014,13.169229219999998
7,312.0,1.5,1.97,25.0,0.0,0.0,0.0,0.0,0.0,6.0,non_speed,756.3897999999999,13.169229219999998
8,312.0,1.827,2.16,25.0,0.0,0.0,0.0,0.0,0.49,7.0,non_speed,535.9102200000003,15.795189298
9,312.0,2.16,2.35,25.0,0.0,0.0,0.0,0.0,1.0,8.0,non_speed,305.7745999999999,18.852935298
10,312.0,2.35,2.85,25.0,0.0,0.0,0.0,0.0,0.55,9.0,non_speed,804.67,23.278620298
11,312.0,2.85,3.3,25.0,0.0,0.0,0.0,0.0,0.67,10.0,non_speed,724.2029999999995,28.130780398
12,312.0,3.3,3.318,25.0,842.0,3,R,2.0,0.79,2.0,non_speed,28.968120000000383,28.359628546000003
13,312.0,3.318,4.04,25.0,0.0,0.0,0.0,0.0,0.79,11.0,non_speed,1161.94348,37.538982038
14,312.0,4.04,4.11,25.0,0.0,0.0,0.0,0.0,0.57,12.0,non_speed,112.65380000000046,38.181108698
15,312.0,4.11,4.34,25.0,0.0,0.0,0.0,0.0,0.37,13.0,non_speed,370.14819999999924,39.550657038
16,312.0,4.34,4.47,25.0,0.0,0.0,0.0,0.0,0.19,14.0,non_speed,209.2141999999998,39.948164018
17,312.0,4.47,4.66,25.0,0.0,0.0,0.0,0.0,0.0,15.0,non_speed,305.7746000000006,39.948164018
18,312.0,4.66,4.78,25.0,0.0,0.0,0.0,0.0,0.39,16.0,non_speed,193.12080000000017,40.701335138
19,312.0,4.78,4.94,25.0,0.0,0.0,0.0,0.0,0.78,17.0,non_speed,257.4944000000002,42.709791458
20,312.0,4.94,5.04,25.0,875.0,5,R,2.0,0.58,3.0,non_speed,160.93399999999943,43.64320865799999
21,312.0,5.04,5.05,25.0,875.0,5,R,2.0,0.64,3.0,non_speed,16.093399999999654,43.74620641799999
22,312.0,5.05,5.32,25.0,0.0,0.0,0.0,0.0,0.64,19.0,non_speed,434.5218000000007,46.527145938
23,312.0,5.32,6.01,25.0,0.0,0.0,0.0,0.0,0.98,20.0,non_speed,1110.4445999999991,57.40950301799999
24,312.0,6.01,6.72,25.0,0.0,0.0,0.0,0.0,0.61,21.0,non_speed,1142.6314,64.37955455799998
25,312.0,6.72,6.95,25.0,0.0,0.0,0.0,0.0,0.74,22.0,non_speed,370.14820000000066,67.11865123799998
26,312.0,6.95,7.05,25.0,0.0,0.0,0.0,0.0,0.99,23.0,non_speed,160.93399999999943,68.71189783799998
27,312.0,7.05,7.14,25.0,0.0,0.0,0.0,0.0,0.93,24.0,non_speed,144.84059999999977,70.05891541799998
28,312.0,7.13,7.42,25.0,0.0,0.0,0.0,0.0,1.0,25.0,non_speed,466.70860000000005,74.72600141799998
29,312.0,7.42,7.5,25.0,0.0,0.0,0.0,0.0,0.92,26.0,non_speed,128.7472000000001,75.91047565799998
30,312.0,7.5,7.596,25.0,872.0,0007A,R,2.0,0.68,5.0,non_speed,154.49664000000013,76.96105280999998
31,312.0,7.596,7.8,25.0,0.0,0.0,0.0,0.0,0.68,27.0,non_speed,328.30535999999955,79.19352925799998
32,312.0,7.8,8.12,25.0,0.0,0.0,0.0,0.0,0.5,28.0,non_speed,514.988799999999,81.76847325799997
33,312.0,8.12,8.31,25.0,0.0,0.0,0.0,0.0,0.9,29.0,non_speed,305.77460000000207,84.52044465799999
34,312.0,8.31,8.79,25.0,0.0,0.0,0.0,0.0,0.69,30.0,non_speed,772.4831999999977,89.85057873799997
