,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,284.0,0.034,0.336,10,917.0,0,L,5.0,0.0,0.0,non_speed,486.02068,0.0
1,284.0,0.336,1.59,10,0.0,0.0,0.0,0.0,-0.27,0.0,non_speed,2018.1123599999999,-5.448903372
2,284.0,1.59,1.66,10,0.0,0.0,0.0,0.0,-0.04,1.0,non_speed,112.65379999999973,-5.493964892
3,284.0,1.66,2.19,10,0.0,0.0,0.0,0.0,0.2,2.0,non_speed,852.9502,-3.788064492
4,284.0,2.19,2.46,10,0.0,0.0,0.0,0.0,-0.05,3.0,non_speed,434.5218,-4.0053253920000005
5,284.0,2.46,2.65,10,0.0,0.0,0.0,0.0,0.14,4.0,non_speed,305.7745999999999,-3.5772409520000004
6,284.0,2.65,2.84,10,0.0,0.0,0.0,0.0,-0.15,5.0,non_speed,305.7745999999999,-4.035902852
7,284.0,2.84,2.97,10,0.0,0.0,0.0,0.0,0.0,6.0,non_speed,209.21420000000055,-4.035902852
8,284.0,2.97,3.22,10,0.0,0.0,0.0,0.0,-0.32,7.0,non_speed,402.335,-5.323374852000001
9,284.0,3.22,3.44,10,0.0,0.0,0.0,0.0,-1.03,8.0,non_speed,354.0547999999996,-8.970139291999997
10,284.0,3.44,3.71,10,0.0,0.0,0.0,0.0,-0.47,9.0,non_speed,434.5218,-11.012391751999997
11,284.0,3.71,3.93,10,0.0,0.0,0.0,0.0,0.2,10.0,non_speed,354.0548000000003,-10.304282151999997
12,284.0,3.93,4.45,10,0.0,0.0,0.0,0.0,0.29,11.0,non_speed,836.8568,-7.877397431999997
13,284.0,4.45,4.62,10,0.0,0.0,0.0,0.0,0.14,12.0,non_speed,273.58779999999985,-7.494374511999997
14,284.0,4.62,4.73,10,0.0,0.0,0.0,0.0,0.44,13.0,non_speed,177.0274000000005,-6.7154539519999945
15,284.0,4.73,5.09,10,0.0,0.0,0.0,0.0,0.75,14.0,non_speed,579.3623999999991,-2.3702359520000016
16,284.0,5.09,5.17,10,0.0,0.0,0.0,0.0,0.4,15.0,non_speed,128.7472000000001,-1.8552471520000011
17,284.0,5.17,5.52,10,0.0,0.0,0.0,0.0,0.05,16.0,non_speed,563.2689999999994,-1.5736126520000013
18,284.0,5.52,5.7,10,0.0,0.0,0.0,0.0,0.64,17.0,non_speed,289.68120000000096,0.28034702800000466
19,284.0,5.7,5.81,10,0.0,0.0,0.0,0.0,1.1,18.0,non_speed,177.02739999999906,2.2276484279999944
20,284.0,5.81,5.94,10,0.0,0.0,0.0,0.0,0.58,19.0,non_speed,209.21420000000126,3.4410907880000017
21,284.0,5.94,6.06,10,0.0,0.0,0.0,0.0,0.23,20.0,non_speed,193.12079999999872,3.8852686279999986
22,284.0,6.06,6.13,10,0.0,0.0,0.0,0.0,0.4,21.0,non_speed,112.65380000000046,4.335883828
23,284.0,6.13,6.79,10,0.0,0.0,0.0,0.0,0.57,22.0,non_speed,1062.1644000000001,10.390220908
24,284.0,6.79,7.78,10,0.0,0.0,0.0,0.0,0.52,23.0,non_speed,1593.2466000000002,18.675103228
25,284.0,7.78,7.89,10,0.0,0.0,0.0,0.0,0.76,24.0,non_speed,177.02739999999906,20.020511467999995
26,284.0,7.89,8.46,10,0.0,0.0,0.0,0.0,1.0,25.0,non_speed,917.3238000000018,29.193749468000014
27,284.0,8.46,8.52,10,0.0,0.0,0.0,0.0,0.96,26.0,non_speed,96.56039999999794,30.120729307999994
28,284.0,8.52,9.31,10,0.0,0.0,0.0,0.0,0.43,27.0,non_speed,1271.3786000000014,35.587657288
29,284.0,9.31,9.43,10,0.0,0.0,0.0,0.0,-0.14,28.0,non_speed,193.12079999999872,35.317288168000005
30,284.0,9.43,9.48,10,0.0,0.0,0.0,0.0,-0.69,29.0,non_speed,80.46700000000114,34.76206586799999
31,284.0,9.48,9.67,10,0.0,0.0,0.0,0.0,0.07,30.0,non_speed,305.77459999999917,34.97610808799999
32,284.0,9.67,9.96,10,0.0,0.0,0.0,0.0,0.84,31.0,non_speed,466.70860000000147,38.896460328
33,284.0,9.96,11.28,10,0.0,0.0,0.0,0.0,0.91,32.0,non_speed,2124.3287999999975,58.22785240799998
34,284.0,10.437,11.231,10,1593.0,11,L,3.0,0.0,2.0,non_speed,1277.8159600000008,58.22785240799998
35,284.0,11.231,11.59,10,0.0,0.0,0.0,0.0,0.67,33.0,non_speed,577.7530599999999,62.09879790999998
36,284.0,11.59,11.62,10,0.0,0.0,0.0,0.0,0.44,34.0,non_speed,48.28019999999897,62.311230789999975
37,284.0,11.62,11.66,10,0.0,0.0,0.0,0.0,0.24,35.0,non_speed,64.37360000000149,62.46572742999998
38,284.0,11.66,11.81,10,0.0,0.0,0.0,0.0,0.65,36.0,non_speed,241.40100000000055,64.03483392999999
39,284.0,11.81,12.04,10,0.0,0.0,0.0,0.0,1.0,37.0,non_speed,370.1481999999978,67.73631592999998
40,284.0,12.04,12.08,10,0.0,0.0,0.0,0.0,0.9,38.0,non_speed,64.37360000000149,68.31567832999998
41,284.0,12.08,12.25,10,0.0,0.0,0.0,0.0,0.79,39.0,non_speed,273.58779999999985,70.47702194999998
42,284.0,12.25,12.44,10,0.0,0.0,0.0,0.0,0.1,40.0,non_speed,305.77459999999917,70.78279654999997
43,284.0,12.44,12.5,10,0.0,0.0,0.0,0.0,-0.59,41.0,non_speed,96.5604000000008,70.21309018999997
44,284.0,12.5,12.76,10,0.0,0.0,0.0,0.0,0.2,42.0,non_speed,418.4283999999996,71.04994698999997
45,284.0,12.76,12.847,10,1146.0,12,R,3.0,0.99,3.0,non_speed,140.0125799999996,72.43607153199996
46,284.0,12.847,12.87,10,0.0,0.0,0.0,0.0,0.99,43.0,non_speed,37.014819999999496,72.80251824999995
47,284.0,12.87,13.0,10,0.0,0.0,0.0,0.0,0.54,44.0,non_speed,209.21420000000126,73.93227492999995
48,284.0,13.0,13.18,10,0.0,0.0,0.0,0.0,0.17,45.0,non_speed,289.68119999999954,74.42473296999995
49,284.0,13.18,13.37,10,0.0,0.0,0.0,0.0,0.68,46.0,non_speed,305.77459999999917,76.50400024999995
50,284.0,13.37,13.42,10,0.0,0.0,0.0,0.0,1.19,47.0,non_speed,80.46700000000114,77.46155754999997
51,284.0,13.42,13.5,10,0.0,0.0,0.0,0.0,1.02,48.0,non_speed,128.7472000000001,78.77477898999997
52,284.0,13.5,13.63,10,0.0,0.0,0.0,0.0,-0.04,49.0,non_speed,209.21420000000126,78.69109330999997
53,284.0,13.63,13.71,10,0.0,0.0,0.0,0.0,2.11,50.0,non_speed,128.7472000000001,81.40765922999998
54,284.0,13.71,14.07,10,0.0,0.0,0.0,0.0,0.41,51.0,non_speed,579.3623999999991,83.78304506999997
55,284.0,14.07,14.11,10,0.0,0.0,0.0,0.0,0.29,52.0,non_speed,64.37359999999862,83.96972850999997
56,284.0,14.11,14.33,10,0.0,0.0,0.0,0.0,0.2,53.0,non_speed,354.054800000001,84.67783810999997
57,284.0,14.33,14.41,10,0.0,0.0,0.0,0.0,0.32,54.0,non_speed,128.7472000000001,85.08982914999997
58,284.0,14.41,14.63,10,0.0,0.0,0.0,0.0,0.94,55.0,non_speed,354.054800000001,88.41794426999998
59,284.0,14.63,14.71,10,0.0,0.0,0.0,0.0,0.59,56.0,non_speed,128.7472000000001,89.17755274999998
60,284.0,14.71,14.82,10,0.0,0.0,0.0,0.0,0.31,57.0,non_speed,177.02739999999906,89.72633768999997
