,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,268.0,0.0,0.18,10,0.0,0.0,0.0,0.0,0.0,0.0,non_speed,289.6812,0.0
1,268.0,0.18,0.218,10,1094.0,0,R,3.0,0.25,0.0,non_speed,61.154920000000004,0.1528873
2,268.0,0.218,0.31,10,0.0,0.0,0.0,0.0,0.25,1.0,non_speed,148.05928,0.5230355
3,268.0,0.31,0.39,10,0.0,0.0,0.0,0.0,0.0,2.0,non_speed,128.74720000000002,0.5230355
4,268.0,0.39,0.56,10,0.0,0.0,0.0,0.0,-0.44,3.0,non_speed,273.5878000000001,-0.6807508200000003
5,268.0,0.56,0.68,10,0.0,0.0,0.0,0.0,0.0,4.0,non_speed,193.12079999999997,-0.6807508200000003
6,268.0,0.68,1.01,10,0.0,0.0,0.0,0.0,0.39,5.0,non_speed,531.0822,1.3904697599999996
7,268.0,1.01,1.04,10,0.0,0.0,0.0,0.0,0.0,6.0,non_speed,48.28020000000004,1.3904697599999996
8,268.0,1.04,1.14,10,0.0,0.0,0.0,0.0,-0.16,7.0,non_speed,160.93399999999977,1.1329753599999999
9,268.0,1.14,1.25,10,0.0,0.0,0.0,0.0,0.0,8.0,non_speed,177.02740000000014,1.1329753599999999
10,268.0,1.25,1.48,10,0.0,0.0,0.0,0.0,0.5,9.0,non_speed,370.1482,2.98371636
11,268.0,1.48,1.77,10,0.0,0.0,0.0,0.0,0.6,10.0,non_speed,466.70860000000005,5.78396796
12,268.0,1.77,1.92,10,0.0,0.0,0.0,0.0,0.39,11.0,non_speed,241.40099999999984,6.72543186
13,268.0,1.92,1.96,10,826.0,2,R,0.5,0.0,1.0,non_speed,64.37360000000005,6.72543186
14,268.0,1.96,2.005,10,826.0,2,R,0.5,-0.5,1.0,non_speed,72.42029999999988,6.36333036
15,268.0,2.005,2.11,10,0.0,0.0,0.0,0.0,-0.5,13.0,non_speed,168.98069999999996,5.51842686
16,268.0,2.11,2.28,10,0.0,0.0,0.0,0.0,0.0,14.0,non_speed,273.58779999999985,5.51842686
17,268.0,2.28,2.37,10,0.0,0.0,0.0,0.0,0.39,15.0,non_speed,144.84060000000048,6.083305200000002
18,268.0,2.37,2.51,10,0.0,0.0,0.0,0.0,0.0,16.0,non_speed,225.30759999999947,6.083305200000002
19,268.0,2.51,2.92,10,0.0,0.0,0.0,0.0,-0.19,17.0,non_speed,659.8294000000002,4.829629340000001
20,268.0,2.92,3.03,10,0.0,0.0,0.0,0.0,-0.3,18.0,non_speed,177.0273999999998,4.298547140000002
21,268.0,3.03,3.33,10,0.0,0.0,0.0,0.0,0.0,19.0,non_speed,482.8020000000004,4.298547140000002
22,268.0,3.33,3.5,10,0.0,0.0,0.0,0.0,-0.44,20.0,non_speed,273.58779999999985,3.0947608200000025
23,268.0,3.5,3.88,10,0.0,0.0,0.0,0.0,0.0,21.0,non_speed,611.5491999999998,3.0947608200000025
24,268.0,3.88,3.99,10,0.0,0.0,0.0,0.0,0.33,22.0,non_speed,177.0274000000005,3.6789512400000044
25,268.0,3.99,4.37,10,0.0,0.0,0.0,0.0,0.59,23.0,non_speed,611.5491999999998,7.287091520000003
26,268.0,4.37,4.46,10,0.0,0.0,0.0,0.0,0.0,24.0,non_speed,144.84059999999977,7.287091520000003
27,268.0,4.46,4.65,10,0.0,0.0,0.0,0.0,-0.6,25.0,non_speed,305.7746000000006,5.4524439199999994
28,268.0,4.65,4.71,10,0.0,0.0,0.0,0.0,-0.33,26.0,non_speed,96.56039999999936,5.133794600000002
