,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,38.0,92.3,92.4,60.0,528.0,92,L,2.88333,0.0,0.0,non_speed,160.93400000001373,0.0
1,38.0,92.4,92.404,60.0,528.0,92,L,2.88333,-0.52,0.0,non_speed,6.437359999984997,-0.033474271999921985
2,38.0,92.404,92.48,60.0,0.0,0.0,0.0,0.0,-0.52,0.0,non_speed,122.30984000001226,-0.6694854399999858
3,38.0,92.48,92.62,60.0,0.0,0.0,0.0,0.0,0.04,1.0,non_speed,225.30760000000092,-0.5793623999999854
4,38.0,92.62,92.63,60.0,0.0,0.0,0.0,0.0,0.0,2.0,non_speed,16.093399999985362,-0.5793623999999854
5,38.0,92.63,92.83,60.0,0.0,0.0,0.0,0.0,-0.45,3.0,non_speed,321.86800000000454,-2.027768400000006
6,38.0,92.806,92.83,60.0,121.0,0092B,R,2.0,0.0,2.0,non_speed,38.62416000000146,-2.027768400000006
7,38.0,92.83,92.838,60.0,121.0,0092B,R,2.0,-0.3,2.0,non_speed,12.874719999992864,-2.0663925599999846
8,38.0,92.838,92.85,60.0,0.0,0.0,0.0,0.0,-0.3,4.0,non_speed,19.31208000000073,-2.124328799999987
9,38.0,92.85,92.87,60.0,0.0,0.0,0.0,0.0,0.0,5.0,non_speed,32.18680000001646,-2.124328799999987
10,38.0,92.87,92.95,60.0,0.0,0.0,0.0,0.0,-0.42,6.0,non_speed,128.74719999999724,-2.6650670399999754
11,38.0,92.95,93.1,60.0,0.0,0.0,0.0,0.0,-0.93,7.0,non_speed,241.40099999998625,-4.910096339999848
12,38.0,93.1,93.2,60.0,0.0,0.0,0.0,0.0,-0.19,8.0,non_speed,160.93400000001373,-5.215870939999874
13,38.0,93.2,93.46,60.0,0.0,0.0,0.0,0.0,0.0,9.0,non_speed,418.42839999998534,-5.215870939999874
14,38.0,93.46,93.59,60.0,0.0,0.0,0.0,0.0,0.21,10.0,non_speed,209.21420000001555,-4.776521119999842
15,38.0,93.59,93.8,60.0,0.0,0.0,0.0,0.0,0.0,11.0,non_speed,337.9613999999899,-4.776521119999842
16,38.0,93.8,93.86,60.0,0.0,0.0,0.0,0.0,0.16,12.0,non_speed,96.56040000000365,-4.622024479999836
17,38.0,93.86,94.01,60.0,0.0,0.0,0.0,0.0,0.0,13.0,non_speed,241.40100000000913,-4.622024479999836
18,38.0,94.01,94.14,60.0,0.0,0.0,0.0,0.0,0.21,14.0,non_speed,209.21419999999267,-4.182674659999852
19,38.0,94.14,94.35,60.0,0.0,0.0,0.0,0.0,0.58,15.0,non_speed,337.9613999999899,-2.2224985399999104
20,38.0,94.35,94.409,60.0,1170.0,94,L,2.06666,0.97,3.0,non_speed,94.95106000001884,-1.3014732579997277
21,38.0,94.409,94.43,60.0,0.0,0.0,0.0,0.0,0.97,16.0,non_speed,33.79614000000128,-0.9736506999997153
22,38.0,94.43,94.5,60.0,0.0,0.0,0.0,0.0,0.72,17.0,non_speed,112.65379999998902,-0.16254333999979442
23,38.0,94.5,94.62,60.0,0.0,0.0,0.0,0.0,1.3,18.0,non_speed,193.1208000000073,2.348027060000301
24,38.0,94.62,94.73,60.0,0.0,0.0,0.0,0.0,0.99,19.0,non_speed,177.02739999999906,4.100598320000291
25,38.0,94.73,94.81,60.0,3070.0,95,R,2.5,1.37,4.0,non_speed,128.74719999999724,5.864434960000253
26,38.0,94.81,94.96,60.0,3070.0,95,R,2.5,0.87,4.0,non_speed,241.40099999998625,7.964623660000133
27,38.0,94.96,95.07,60.0,3070.0,95,R,2.5,1.41,4.0,non_speed,177.02739999999906,10.46071000000012
28,38.0,95.07,95.15,60.0,3070.0,95,R,2.5,1.12,4.0,non_speed,128.74720000002011,11.902678640000346
29,38.0,95.15,95.2,60.0,3070.0,95,R,2.5,0.67,4.0,non_speed,80.46699999999542,12.441807540000315
30,38.0,95.2,95.26,60.0,3070.0,95,R,2.5,1.32,4.0,non_speed,96.56040000000365,13.716404820000363
31,38.0,95.26,95.271,60.0,3070.0,95,R,2.5,1.03,4.0,non_speed,17.702739999993046,13.898743042000293
32,38.0,95.271,95.53,60.0,0.0,0.0,0.0,0.0,1.03,26.0,non_speed,416.81906000000055,18.191979360000296
33,38.0,95.53,95.68,60.0,3150.0,0095A,L,2.06666,1.18,5.0,non_speed,241.40100000000913,21.040511160000403
34,38.0,95.68,95.83,60.0,3150.0,0095A,L,2.06666,0.62,5.0,non_speed,241.40099999998625,22.537197360000317
35,38.0,95.83,95.982,60.0,3150.0,0095A,L,2.06666,1.45,5.0,non_speed,244.61968000000164,26.084182720000342
36,38.0,95.982,96.02,60.0,0.0,0.0,0.0,0.0,1.45,29.0,non_speed,61.15491999999469,26.970929060000266
37,38.0,96.02,96.21,60.0,0.0,0.0,0.0,0.0,0.99,30.0,non_speed,305.7745999999963,29.99809760000023
38,38.0,96.21,96.25,60.0,0.0,0.0,0.0,0.0,0.51,31.0,non_speed,64.37360000001006,30.32640296000028
39,38.0,96.25,96.7,60.0,0.0,0.0,0.0,0.0,0.0,32.0,non_speed,724.2030000000045,30.32640296000028
40,38.0,96.7,96.81,60.0,0.0,0.0,0.0,0.0,0.16,33.0,non_speed,177.02739999999906,30.609646800000277
41,38.0,96.81,96.83,60.0,0.0,0.0,0.0,0.0,0.0,34.0,non_speed,32.186799999993596,30.609646800000277
42,38.0,96.83,96.97,60.0,0.0,0.0,0.0,0.0,-0.14,35.0,non_speed,225.30760000000092,30.294216160000275
43,38.0,96.97,97.06,60.0,0.0,0.0,0.0,0.0,0.0,36.0,non_speed,144.84060000000548,30.294216160000275
44,38.0,97.06,97.12,60.0,0.0,0.0,0.0,0.0,0.33,37.0,non_speed,96.56040000000365,30.612865480000288
45,38.0,97.12,97.15,60.0,0.0,0.0,0.0,0.0,0.0,38.0,non_speed,48.28020000000183,30.612865480000288
46,38.0,97.15,97.19,60.0,0.0,0.0,0.0,0.0,-0.49,39.0,non_speed,64.37359999998719,30.29743484000035
47,38.0,97.19,97.34,60.0,0.0,0.0,0.0,0.0,0.0,40.0,non_speed,241.40100000000913,30.29743484000035
48,38.0,97.34,97.42,60.0,0.0,0.0,0.0,0.0,0.24,41.0,non_speed,128.74719999999724,30.60642812000034
49,38.0,97.42,97.57,60.0,0.0,0.0,0.0,0.0,0.75,42.0,non_speed,241.40099999998625,32.41693562000024
50,38.0,97.57,97.65,60.0,0.0,0.0,0.0,0.0,0.0,43.0,non_speed,128.74720000002011,32.41693562000024
51,38.0,97.65,97.72,60.0,0.0,0.0,0.0,0.0,-0.37,44.0,non_speed,112.65379999998902,32.00011656000028
52,38.0,97.72,97.8,60.0,0.0,0.0,0.0,0.0,0.0,45.0,non_speed,128.74719999999724,32.00011656000028
53,38.0,97.8,97.87,60.0,0.0,0.0,0.0,0.0,-0.24,46.0,non_speed,112.65380000001188,31.72974744000025
54,38.0,97.87,97.99,60.0,0.0,0.0,0.0,0.0,0.08,47.0,non_speed,193.12079999998443,31.884244080000236
55,38.0,97.99,98.1,60.0,0.0,0.0,0.0,0.0,0.33,48.0,non_speed,177.02739999999906,32.468434500000235
56,38.0,98.1,98.29,60.0,0.0,0.0,0.0,0.0,0.21,49.0,non_speed,305.7746000000192,33.11056116000027
57,38.0,98.29,98.33,60.0,0.0,0.0,0.0,0.0,0.15,50.0,non_speed,64.37359999998719,33.20712156000025
58,38.0,98.33,98.82,60.0,0.0,0.0,0.0,0.0,0.0,51.0,non_speed,788.5765999999917,33.20712156000025
59,38.0,98.82,98.9,60.0,0.0,0.0,0.0,0.0,0.1,52.0,non_speed,128.74720000002011,33.335868760000274
60,38.0,98.9,99.33,60.0,0.0,0.0,0.0,0.0,0.18,53.0,non_speed,692.0161999999881,34.58149792000025
61,38.0,99.33,99.43,60.0,0.0,0.0,0.0,0.0,0.29,54.0,non_speed,160.93400000001373,35.04820652000029
62,38.0,99.43,99.47,60.0,0.0,0.0,0.0,0.0,0.5,55.0,non_speed,64.37359999998719,35.37007452000023
63,38.0,99.47,99.56,60.0,0.0,0.0,0.0,0.0,0.56,56.0,non_speed,144.84060000000548,36.18118188000026
64,38.0,99.56,100.02,60.0,0.0,0.0,0.0,0.0,0.45,57.0,non_speed,740.29639999999,39.51251568000021
65,38.0,99.777,99.866,60.0,240.0,0099A,L,1.25,0.0,7.0,non_speed,143.2312599999978,39.51251568000021
66,38.0,99.866,100.21,60.0,0.0,0.0,0.0,0.0,0.29,58.0,non_speed,553.6129599999905,41.117993264000184
67,38.0,100.21,100.39,60.0,0.0,0.0,0.0,0.0,0.16,59.0,non_speed,289.68120000001096,41.5814831840002
68,38.0,100.39,100.7,60.0,0.0,0.0,0.0,0.0,-0.05,60.0,non_speed,498.89540000000363,41.332035484000194
69,38.0,100.7,101.04,60.0,0.0,0.0,0.0,0.0,0.49,61.0,non_speed,547.1756000000055,44.01319592400022
70,38.0,101.04,101.23,60.0,0.0,0.0,0.0,0.0,0.6,62.0,non_speed,305.7745999999963,45.8478435240002
71,38.0,101.23,101.45,60.0,0.0,0.0,0.0,0.0,0.15,63.0,non_speed,354.0547999999981,46.3789257240002
72,38.0,101.45,101.76,60.0,0.0,0.0,0.0,0.0,0.41,64.0,non_speed,498.89540000000363,48.424396864000215
73,38.0,101.76,101.87,60.0,0.0,0.0,0.0,0.0,0.44,65.0,non_speed,177.02739999999906,49.20331742400021
74,38.0,101.87,101.88,60.0,0.0,0.0,0.0,0.0,-3.71,66.0,non_speed,16.093399999985362,48.60625228400075
75,38.0,101.88,102.04,60.0,0.0,0.0,0.0,0.0,2.65,67.0,non_speed,257.4944000000174,55.42985388400121
76,38.0,102.04,102.12,60.0,0.0,0.0,0.0,0.0,-2.7,68.0,non_speed,128.74719999999724,51.953679484001285
77,38.0,102.12,102.26,60.0,0.0,0.0,0.0,0.0,0.08,69.0,non_speed,225.30760000000092,52.13392556400129
78,38.0,102.26,102.27,60.0,0.0,0.0,0.0,0.0,-2.555,70.0,non_speed,16.093399999985362,51.72273919400166
79,38.0,102.27,102.33,60.0,0.0,0.0,0.0,0.0,-0.8875,71.0,non_speed,96.56040000000365,50.86576564400163
80,38.0,102.33,102.38,60.0,0.0,0.0,0.0,0.0,0.78,72.0,non_speed,80.46699999999542,51.49340824400159
81,38.0,102.38,102.52,60.0,0.0,0.0,0.0,0.0,-0.51,73.0,non_speed,225.30760000000092,50.34433948400159
82,38.0,102.52,102.83,60.0,0.0,0.0,0.0,0.0,-0.06,74.0,non_speed,498.89540000000363,50.04500224400159
83,38.0,102.83,103.16,60.0,0.0,0.0,0.0,0.0,0.4,75.0,non_speed,531.0821999999972,52.169331044001574
84,38.0,103.16,103.25,60.0,0.0,0.0,0.0,0.0,0.61,76.0,non_speed,144.84060000000548,53.05285870400161
85,38.0,103.25,103.48,60.0,0.0,0.0,0.0,0.0,0.75,77.0,non_speed,370.1482000000064,55.828970204001656
86,38.0,103.441,103.67,60.0,0.0,0.0,0.0,0.0,0.9,78.0,non_speed,368.5388599999987,59.145819944001644
87,38.0,103.67,103.82,60.0,0.0,0.0,0.0,0.0,1.11,79.0,non_speed,241.40099999998625,61.82537104400149
88,38.0,103.82,104.16,60.0,0.0,0.0,0.0,0.0,0.9,80.0,non_speed,547.1756000000055,66.74995144400154
89,38.0,104.16,104.45,60.0,0.0,0.0,0.0,0.0,1.02,81.0,non_speed,466.70860000001005,71.51037916400165
90,38.0,104.45,104.64,60.0,0.0,0.0,0.0,0.0,0.94,82.0,non_speed,305.7745999999963,74.38466040400161
91,38.0,104.64,104.75,60.0,0.0,0.0,0.0,0.0,0.59,83.0,non_speed,177.02739999999906,75.4291220640016
92,38.0,104.75,104.82,60.0,0.0,0.0,0.0,0.0,0.78,84.0,non_speed,112.65379999998902,76.30782170400151
93,38.0,104.82,104.88,60.0,0.0,0.0,0.0,0.0,1.06,85.0,non_speed,96.56040000000365,77.33136194400156
94,38.0,104.88,105.01,60.0,0.0,0.0,0.0,0.0,0.92,86.0,non_speed,209.21420000001555,79.2561325840017
95,38.0,105.01,105.24,60.0,0.0,0.0,0.0,0.0,1.19,87.0,non_speed,370.1481999999835,83.66089616400151
96,38.0,105.24,105.34,60.0,0.0,0.0,0.0,0.0,0.95,88.0,non_speed,160.93400000001373,85.18976916400165
97,38.0,105.34,105.45,60.0,0.0,0.0,0.0,0.0,0.58,89.0,non_speed,177.02739999999906,86.21652808400164
98,38.0,105.45,105.83,60.0,0.0,0.0,0.0,0.0,0.73,90.0,non_speed,611.5491999999927,90.68083724400158
99,38.0,105.83,105.997,60.0,2200.0,105,R,1.0,1.19,9.0,non_speed,268.75978000000254,93.87907862600161
100,38.0,105.997,106.06,60.0,0.0,0.0,0.0,0.0,1.19,91.0,non_speed,101.38842000000383,95.08560082400166
101,38.0,106.06,106.44,60.0,0.0,0.0,0.0,0.0,1.07,92.0,non_speed,611.5491999999927,101.62917726400158
102,38.0,106.44,106.62,60.0,0.0,0.0,0.0,0.0,1.14,93.0,non_speed,289.68120000001096,104.9315429440017
103,38.0,106.62,106.7,60.0,0.0,0.0,0.0,0.0,1.03,94.0,non_speed,128.74719999999724,106.25763910400168
104,38.0,106.7,106.79,60.0,0.0,0.0,0.0,0.0,0.58,95.0,non_speed,144.84060000000548,107.09771458400172
105,38.0,106.79,106.82,60.0,590.0,106,L,0.31666,0.51,10.0,non_speed,48.280199999978954,107.34394360400161
106,38.0,106.82,107.1,60.0,0.0,0.0,0.0,0.0,0.51,96.0,non_speed,450.61520000000183,109.64208112400162
107,38.0,107.1,107.23,60.0,0.0,0.0,0.0,0.0,0.92,97.0,non_speed,209.21420000001555,111.56685176400177
108,38.0,107.23,107.38,60.0,0.0,0.0,0.0,0.0,1.03,98.0,non_speed,241.40099999998625,114.05328206400162
109,38.0,107.38,107.51,60.0,0.0,0.0,0.0,0.0,0.73,99.0,non_speed,209.21420000001555,115.58054572400174
110,38.0,107.51,107.72,60.0,0.0,0.0,0.0,0.0,1.08,100.0,non_speed,337.9613999999899,119.23052884400163
111,38.0,107.72,107.89,60.0,0.0,0.0,0.0,0.0,0.76,101.0,non_speed,273.58780000000274,121.30979612400165
112,38.0,107.89,108.14,60.0,0.0,0.0,0.0,0.0,1.0,102.0,non_speed,402.335,125.33314612400164
113,38.0,108.14,108.25,60.0,0.0,0.0,0.0,0.0,1.07,103.0,non_speed,177.02739999999906,127.22733930400163
114,38.0,108.25,108.52,60.0,2250.0,108,L,1.56666,0.92,11.0,non_speed,434.52179999999356,131.22493986400158
115,38.0,108.52,108.627,60.0,2250.0,108,L,1.56666,0.86,11.0,non_speed,172.19937999999888,132.70585453200158
116,38.0,108.627,108.65,60.0,0.0,0.0,0.0,0.0,0.86,105.0,non_speed,37.01482000001665,133.02418198400173
117,38.0,108.65,108.76,60.0,0.0,0.0,0.0,0.0,0.54,106.0,non_speed,177.02739999999906,133.98012994400173
118,38.0,108.76,108.97,60.0,0.0,0.0,0.0,0.0,0.02,107.0,non_speed,337.9613999999899,134.04772222400172
119,38.0,108.97,109.09,60.0,0.0,0.0,0.0,0.0,0.13,108.0,non_speed,193.1208000000073,134.29877926400172
120,38.0,109.09,109.27,60.0,0.0,0.0,0.0,0.0,0.29,109.0,non_speed,289.6811999999881,135.1388547440017
121,38.0,109.27,109.5,60.0,0.0,0.0,0.0,0.0,0.47,110.0,non_speed,370.1482000000064,136.87855128400173
122,38.0,109.5,110.03,60.0,0.0,0.0,0.0,0.0,0.17,111.0,non_speed,852.9502000000018,138.32856662400172
123,38.0,110.03,110.22,60.0,0.0,0.0,0.0,0.0,-0.11,112.0,non_speed,305.7745999999963,137.99221456400173
124,38.0,110.22,110.36,60.0,0.0,0.0,0.0,0.0,0.0,113.0,non_speed,225.30760000000092,137.99221456400173
125,38.0,110.36,110.45,60.0,950.0,110,R,1.06666,-0.29,12.0,non_speed,144.84060000000548,137.5721768240017
