,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,397.0,2101.154,2101.17,10,670.0,2101,R,2.0,0.0,0.0,non_speed,25.74944000012295,0.0
1,397.0,2101.17,2101.26,10,670.0,2101,R,2.0,0.61,0.0,non_speed,144.8406000002342,0.8835276600014285
2,397.0,2101.26,2101.286,10,670.0,2101,R,2.0,0.69,0.0,non_speed,41.84283999974239,1.172243255999651
3,397.0,2101.286,2101.45,10,0.0,0.0,0.0,0.0,0.69,1.0,non_speed,263.9317599996136,2.9933723999969843
4,397.0,2101.45,2101.6,10,0.0,0.0,0.0,0.0,-0.685,2.0,non_speed,241.40100000014635,1.3397755499959818
5,397.0,2101.6,2101.606,10,766.0,2101A,R,1.0,-2.06,1.0,non_speed,9.656040000503507,1.1408611259856096
6,397.0,2101.606,2102.33,10,0.0,0.0,0.0,0.0,-2.06,3.0,non_speed,1165.1621599995258,-22.861479370004623
7,397.0,2102.313,2102.68,10,0.0,0.0,0.0,0.0,0.74,4.0,non_speed,590.6277799995726,-18.490833798007785
8,397.0,2102.68,2102.91,10,0.0,0.0,0.0,0.0,0.63,5.0,non_speed,370.14820000002925,-16.1589001380076
9,397.0,2102.91,2102.911,10,1164.0,2102A,R,2.0,0.7,3.0,non_speed,1.6093400003278657,-16.147634758005303
10,397.0,2102.911,2103.53,10,0.0,0.0,0.0,0.0,0.7,6.0,non_speed,996.1814600002283,-9.174364538003704
11,397.0,2103.53,2104.26,10,0.0,0.0,0.0,0.0,0.58,7.0,non_speed,1174.8182000000293,-2.360418978003535
12,397.0,2103.919,2104.26,10,1608.0,2104,R,3.41666,0.0,5.0,non_speed,487.63002000054445,-2.360418978003535
