,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,381.0,0.0,0.13,10,0.0,0.0,0.0,0.0,-0.02,0.0,non_speed,209.2142,-0.04184284
1,381.0,0.034,0.13,10,1465.0,0000A,R,8.48333,0.0,1.0,non_speed,154.49663999999999,-0.04184284
2,381.0,0.13,0.28,10,1465.0,0000A,R,8.48333,-0.5,1.0,non_speed,241.401,-1.24884784
3,381.0,0.28,0.311,10,1465.0,0000A,R,8.48333,-0.6,1.0,non_speed,49.889539999999954,-1.5481850799999997
4,381.0,0.311,0.46,10,0.0,0.0,0.0,0.0,-0.6,2.0,non_speed,239.79166000000004,-2.9869350399999997
5,381.0,0.46,0.83,10,0.0,0.0,0.0,0.0,-0.3,3.0,non_speed,595.4557999999998,-4.773302439999999
6,381.0,0.83,0.95,10,0.0,0.0,0.0,0.0,0.0,4.0,non_speed,193.12079999999997,-4.773302439999999
7,381.0,0.95,1.13,10,0.0,0.0,0.0,0.0,1.3,5.0,non_speed,289.6811999999999,-1.0074468400000005
8,381.0,1.13,1.24,10,0.0,0.0,0.0,0.0,0.8,6.0,non_speed,177.02740000000014,0.40877236000000083
9,381.0,1.24,1.35,10,0.0,0.0,0.0,0.0,-0.8,7.0,non_speed,177.02740000000014,-1.0074468400000005
10,381.0,1.35,1.39,10,0.0,0.0,0.0,0.0,0.0,8.0,non_speed,64.3735999999997,-1.0074468400000005
11,381.0,1.39,1.6,10,0.0,0.0,0.0,0.0,1.5,9.0,non_speed,337.9614000000003,4.061974160000004
12,381.0,1.572,1.77,10,0.0,0.0,0.0,0.0,0.5,10.0,non_speed,318.64931999999993,5.655220760000003
13,381.0,1.77,1.95,10,0.0,0.0,0.0,0.0,0.2,11.0,non_speed,289.6811999999999,6.234583160000003
14,381.0,1.95,2.11,10,0.0,0.0,0.0,0.0,-1.24,12.0,non_speed,257.49439999999987,3.0416526000000044
15,381.0,2.11,2.24,10,0.0,0.0,0.0,0.0,0.0,13.0,non_speed,209.21420000000055,3.0416526000000044
16,381.0,2.24,2.65,10,0.0,0.0,0.0,0.0,0.75,14.0,non_speed,659.8293999999995,7.9903731
17,381.0,2.65,2.92,10,0.0,0.0,0.0,0.0,0.24,15.0,non_speed,434.5218,9.03322542
18,381.0,2.92,2.93,10,1126.0,2,R,1.0,0.0,3.0,non_speed,16.093400000000372,9.03322542
19,381.0,2.93,2.975,10,1126.0,2,R,1.0,-0.39,3.0,non_speed,72.42029999999988,8.75078625
20,381.0,2.975,3.06,10,0.0,0.0,0.0,0.0,-0.39,17.0,non_speed,136.79389999999992,8.217290040000002
21,381.0,3.06,3.1,10,0.0,0.0,0.0,0.0,0.0,18.0,non_speed,64.37360000000005,8.217290040000002
22,381.0,3.1,3.33,10,0.0,0.0,0.0,0.0,1.49,19.0,non_speed,370.1482,13.73249822
23,381.0,3.268,3.36,10,0.0,0.0,0.0,0.0,0.0,20.0,non_speed,148.05928000000011,13.73249822
24,381.0,3.36,3.5,10,0.0,0.0,0.0,0.0,-1.49,21.0,non_speed,225.30760000000018,10.375414979999997
25,381.0,3.5,3.52,10,0.0,0.0,0.0,0.0,-1.0,22.0,non_speed,32.18680000000003,10.053546979999997
26,381.0,3.52,3.56,10,0.0,0.0,0.0,0.0,-0.34,23.0,non_speed,64.37360000000005,9.834676739999997
27,381.0,3.56,3.599,10,400.0,0003A,R,9.16666,0.17,5.0,non_speed,62.764260000000235,9.941375981999999
28,381.0,3.599,3.63,10,0.0,0.0,0.0,0.0,0.17,24.0,non_speed,49.889539999999506,10.026188199999998
29,381.0,3.63,3.7,10,0.0,0.0,0.0,0.0,-0.45,25.0,non_speed,112.65380000000046,9.519246099999997
30,381.0,3.7,3.72,10,456.0,0003B,L,3.0,-1.26,6.0,non_speed,32.18680000000003,9.113692419999996
31,381.0,3.72,3.727,10,456.0,0003B,L,3.0,-0.81,6.0,non_speed,11.265379999999473,9.022442842
32,381.0,3.727,3.76,10,0.0,0.0,0.0,0.0,-0.81,27.0,non_speed,53.10821999999987,8.59226626
33,381.0,3.76,3.84,10,0.0,0.0,0.0,0.0,-0.39,28.0,non_speed,128.7472000000001,8.09015218
34,381.0,3.84,3.86,10,0.0,0.0,0.0,0.0,0.0,29.0,non_speed,32.18680000000003,8.09015218
35,381.0,3.86,3.96,10,0.0,0.0,0.0,0.0,-0.04,30.0,non_speed,160.93400000000014,8.02577858
