,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,458.0,0.56,0.797,10,1251.0,0,L,2.0,0.0,0.0,non_speed,381.41357999999997,0.0
1,458.0,0.797,1.651,10,766.0,1,L,2.0,0.0,1.0,non_speed,1374.37636,0.0
2,458.0,1.651,5.07,10,0.0,0.0,0.0,0.0,-0.32,0.0,non_speed,5502.333460000001,-17.607467072000002
3,458.0,5.07,5.089,10,281.0,5,L,2.0,-1.99,2.0,non_speed,30.577460000000205,-18.215958526000005
4,458.0,5.089,5.42,10,0.0,0.0,0.0,0.0,-1.99,1.0,non_speed,532.6915399999992,-28.81652017199999
5,458.0,5.42,5.549,10,739.0,0005A,R,2.33333,0.0,3.0,non_speed,207.6048600000007,-28.81652017199999
6,458.0,5.549,5.95,10,0.0,0.0,0.0,0.0,0.0,2.0,non_speed,645.3453399999996,-28.81652017199999
7,458.0,5.95,6.15,10,0.0,0.0,0.0,0.0,1.99,3.0,non_speed,321.8680000000003,-22.411346971999983
8,458.0,6.15,6.41,10,0.0,0.0,0.0,0.0,1.31,4.0,non_speed,418.4283999999996,-16.929934931999988
9,458.0,6.41,6.49,10,0.0,0.0,0.0,0.0,0.0,5.0,non_speed,128.7472000000001,-16.929934931999988
10,458.0,6.49,6.566,10,636.0,6,L,2.0,-2.0,4.0,non_speed,122.30983999999938,-19.376131731999976
11,458.0,6.566,6.68,10,0.0,0.0,0.0,0.0,-2.0,6.0,non_speed,183.46475999999979,-23.045426931999973
12,458.0,6.68,6.76,10,0.0,0.0,0.0,0.0,0.0,7.0,non_speed,128.7472000000001,-23.045426931999973
13,458.0,6.76,6.93,10,0.0,0.0,0.0,0.0,1.99,8.0,non_speed,273.58779999999985,-17.601029711999978
14,458.0,6.93,7.16,10,0.0,0.0,0.0,0.0,0.0,9.0,non_speed,370.14820000000066,-17.601029711999978
15,458.0,7.16,7.35,10,0.0,0.0,0.0,0.0,-0.25,10.0,non_speed,305.77459999999917,-18.365466211999976
16,458.0,7.35,7.61,10,0.0,0.0,0.0,0.0,0.0,11.0,non_speed,418.4284000000011,-18.365466211999976
17,458.0,7.61,7.8,10,0.0,0.0,0.0,0.0,-0.09,12.0,non_speed,305.77459999999917,-18.640663351999976
18,458.0,7.8,8.3,10,0.0,0.0,0.0,0.0,0.0,13.0,non_speed,804.6700000000014,-18.640663351999976
19,458.0,8.3,8.52,10,0.0,0.0,0.0,0.0,-0.32,14.0,non_speed,354.0547999999981,-19.77363871199997
20,458.0,8.52,9.03,10,0.0,0.0,0.0,0.0,0.0,15.0,non_speed,820.7633999999996,-19.77363871199997
21,458.0,9.03,9.15,10,0.0,0.0,0.0,0.0,0.25,16.0,non_speed,193.1208000000016,-19.290836711999965
22,458.0,9.15,9.62,10,0.0,0.0,0.0,0.0,0.0,17.0,non_speed,756.3897999999981,-19.290836711999965
23,458.0,9.62,9.81,10,0.0,0.0,0.0,0.0,-0.7,18.0,non_speed,305.77460000000207,-21.43125891199998
24,458.0,9.81,9.96,10,1685.0,10,L,2.0,0.0,5.0,non_speed,241.40100000000055,-21.43125891199998
25,458.0,9.96,10.11,10,1685.0,10,L,2.0,0.5,5.0,non_speed,241.4009999999977,-20.22425391199999
26,458.0,10.11,10.123,10,1685.0,10,L,2.0,0.0,5.0,non_speed,20.921419999999838,-20.22425391199999
27,458.0,10.123,10.23,10,0.0,0.0,0.0,0.0,0.0,21.0,non_speed,172.19938000000175,-20.22425391199999
28,458.0,10.23,10.33,10,0.0,0.0,0.0,0.0,0.47,22.0,non_speed,160.93399999999943,-19.467864111999994
