,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,35.0,0.45,0.61,60.0,0.0,0.0,0.0,0.0,0.0,0.0,non_speed,257.4943999999999,0.0
1,35.0,0.55,1.58,60.0,0.0,0.0,0.0,0.0,0.46,1.0,non_speed,1657.6202,7.625052920000001
2,35.0,1.58,1.78,60.0,0.0,0.0,0.0,0.0,0.5,2.0,non_speed,321.86799999999994,9.234392920000001
3,35.0,1.78,1.795,60.0,1101.0,1,R,2.18,0.61,1.0,non_speed,24.14009999999984,9.38164753
4,35.0,1.795,2.17,60.0,0.0,0.0,0.0,0.0,0.61,3.0,non_speed,603.5024999999999,13.06301278
5,35.0,2.17,2.352,60.0,1106.0,2,R,2.75,0.61,2.0,non_speed,292.8998799999999,14.849702048
6,35.0,2.352,3.7,60.0,0.0,0.0,0.0,0.0,0.61,4.0,non_speed,2169.3903200000004,28.082983000000002
7,35.0,3.7,3.783,60.0,1692.0,3,R,3.25,0.6,3.0,non_speed,133.57521999999958,28.88443432
8,35.0,3.783,4.61,60.0,0.0,0.0,0.0,0.0,0.6,5.0,non_speed,1330.9241800000007,36.869979400000005
9,35.0,4.61,4.62,60.0,0.0,0.0,0.0,0.0,0.58,6.0,non_speed,16.093399999999654,36.96332112
10,35.0,4.62,5.06,60.0,0.0,0.0,0.0,0.0,0.6,7.0,non_speed,708.1095999999992,41.21197872
11,35.0,5.06,5.2,60.0,898.0,5,L,2.5,0.6,4.0,non_speed,225.30760000000092,42.56382432
12,35.0,5.2,5.8,60.0,0.0,0.0,0.0,0.0,0.6,8.0,non_speed,965.6039999999994,48.357448319999996
13,35.0,5.75,9.82,60.0,0.0,0.0,0.0,0.0,0.59,9.0,non_speed,6550.0138,87.00252974
14,35.0,6.689,7.112,60.0,1210.0,7,L,3.18,0.0,7.0,non_speed,680.7508200000001,87.00252974
15,35.0,7.112,7.713,60.0,907.0,0007A,L,2.5,0.0,8.0,non_speed,967.2133399999999,87.00252974
16,35.0,7.713,8.565,60.0,1163.0,8,L,3.13,0.0,9.0,non_speed,1371.157679999999,87.00252974
17,35.0,8.565,9.154,60.0,1088.0,9,L,2.06,0.0,10.0,non_speed,947.9012600000007,87.00252974
18,35.0,9.154,9.782,60.0,2610.0,0009A,R,2.13,0.0,11.0,non_speed,1010.6655200000001,87.00252974
19,35.0,9.782,9.96,60.0,0.0,0.0,0.0,0.0,0.6,10.0,non_speed,286.4625200000013,88.72130486
20,35.0,9.96,11.48,60.0,0.0,0.0,0.0,0.0,0.59,11.0,non_speed,2446.1967999999993,103.15386598
21,35.0,10.284,11.144,60.0,1428.0,11,R,3.18,0.0,13.0,non_speed,1384.032399999999,103.15386598
22,35.0,11.144,11.68,60.0,0.0,0.0,0.0,0.0,0.5,12.0,non_speed,862.6062399999993,107.46689718
