,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,40.0,0.0,0.22,60.0,0.0,0.0,0.0,0.0,0.0,0.0,non_speed,354.0548,0.0
1,40.0,0.22,0.41,60.0,0.0,0.0,0.0,0.0,-0.04,1.0,non_speed,305.77459999999996,-0.12230983999999999
2,40.0,0.41,0.43,60.0,0.0,0.0,0.0,0.0,0.2,2.0,non_speed,32.18680000000003,-0.05793623999999993
3,40.0,0.43,0.56,60.0,0.0,0.0,0.0,0.0,-0.78,3.0,non_speed,209.2142000000001,-1.6898070000000007
4,40.0,0.56,0.64,60.0,0.0,0.0,0.0,0.0,-0.49,4.0,non_speed,128.74719999999994,-2.3206682800000005
5,40.0,0.64,0.73,60.0,0.0,0.0,0.0,0.0,-0.23,5.0,non_speed,144.84059999999994,-2.6538016600000005
6,40.0,0.73,0.83,60.0,0.0,0.0,0.0,0.0,-0.1,6.0,non_speed,160.93399999999997,-2.8147356600000006
7,40.0,0.83,1.09,60.0,0.0,0.0,0.0,0.0,-0.0071,7.0,non_speed,418.4284000000002,-2.8444440764000007
8,40.0,1.09,1.17,60.0,0.0,0.0,0.0,0.0,0.12,8.0,non_speed,128.74719999999974,-2.689947436400001
9,40.0,1.17,1.45,60.0,0.0,0.0,0.0,0.0,0.19,9.0,non_speed,450.6152,-1.833778556400001
10,40.0,1.45,1.558,60.0,619.0,1,L,0.5,0.3,0.0,non_speed,173.80872000000014,-1.3123523964000006
11,40.0,1.558,1.77,60.0,0.0,0.0,0.0,0.0,0.3,10.0,non_speed,341.1800799999999,-0.2888121564000008
12,40.0,1.77,1.96,60.0,0.0,0.0,0.0,0.0,0.0,11.0,non_speed,305.7745999999999,-0.2888121564000008
13,40.0,1.96,2.05,60.0,0.0,0.0,0.0,0.0,-0.28,12.0,non_speed,144.84059999999977,-0.6943658364000002
14,40.0,2.05,2.36,60.0,0.0,0.0,0.0,0.0,0.0,13.0,non_speed,498.89540000000005,-0.6943658364000002
15,40.0,2.313,2.56,60.0,0.0,0.0,0.0,0.0,0.19,14.0,non_speed,397.50697999999977,0.060897425599999444
16,40.0,2.56,2.68,60.0,0.0,0.0,0.0,0.0,-0.09,15.0,non_speed,193.12080000000017,-0.1129112944000007
17,40.0,2.68,2.79,60.0,0.0,0.0,0.0,0.0,-0.23,16.0,non_speed,177.0273999999998,-0.5200743144000002
18,40.0,2.79,3.02,60.0,1912.0,3,L,1.56666,0.01,2.0,non_speed,370.1482,-0.4830594944000002
19,40.0,3.02,3.052,60.0,1912.0,3,L,1.56666,0.0,2.0,non_speed,51.49888000000004,-0.4830594944000002
20,40.0,3.052,3.33,60.0,0.0,0.0,0.0,0.0,0.0,18.0,non_speed,447.39652,-0.4830594944000002
21,40.0,3.33,3.44,60.0,0.0,0.0,0.0,0.0,0.24,19.0,non_speed,177.0273999999998,-0.058193734400000696
22,40.0,3.44,4.01,60.0,0.0,0.0,0.0,0.0,0.49,20.0,non_speed,917.3237999999997,4.436692885599998
23,40.0,3.832,4.22,60.0,0.0,0.0,0.0,0.0,0.39,21.0,non_speed,624.4239199999998,6.871946173599998
24,40.0,4.22,4.28,60.0,0.0,0.0,0.0,0.0,0.19,22.0,non_speed,96.5604000000008,7.055410933599999
25,40.0,4.28,4.43,60.0,0.0,0.0,0.0,0.0,0.0,23.0,non_speed,241.40099999999913,7.055410933599999
26,40.0,4.43,4.52,60.0,0.0,0.0,0.0,0.0,0.19,24.0,non_speed,144.84059999999977,7.330608073599999
27,40.0,4.52,4.62,60.0,0.0,0.0,0.0,0.0,0.47,25.0,non_speed,160.93400000000085,8.086997873600003
28,40.0,4.62,4.71,60.0,0.0,0.0,0.0,0.0,0.27,26.0,non_speed,144.84059999999977,8.478067493600003
29,40.0,4.71,5.0,60.0,0.0,0.0,0.0,0.0,0.0,27.0,non_speed,466.70860000000005,8.478067493600003
30,40.0,5.0,5.09,60.0,0.0,0.0,0.0,0.0,-0.23,28.0,non_speed,144.84059999999977,8.144934113600003
31,40.0,5.09,5.32,60.0,0.0,0.0,0.0,0.0,-0.49,29.0,non_speed,370.14820000000066,6.3312079336
32,40.0,5.32,5.36,60.0,0.0,0.0,0.0,0.0,-0.34,30.0,non_speed,64.37360000000005,6.1123376936
33,40.0,5.36,5.51,60.0,0.0,0.0,0.0,0.0,-0.2,31.0,non_speed,241.40099999999913,5.629535693600001
34,40.0,5.51,5.55,60.0,0.0,0.0,0.0,0.0,-0.09,32.0,non_speed,64.37360000000005,5.571599453600001
35,40.0,5.55,5.74,60.0,0.0,0.0,0.0,0.0,0.0,33.0,non_speed,305.7746000000006,5.571599453600001
36,40.0,5.74,5.83,60.0,0.0,0.0,0.0,0.0,0.22,34.0,non_speed,144.84059999999977,5.890248773600001
37,40.0,5.83,6.43,60.0,0.0,0.0,0.0,0.0,0.49,35.0,non_speed,965.6039999999994,10.621708373599997
38,40.0,6.43,6.51,60.0,0.0,0.0,0.0,0.0,0.24,36.0,non_speed,128.7472000000001,10.930701653599998
39,40.0,6.51,6.81,60.0,0.0,0.0,0.0,0.0,0.0,37.0,non_speed,482.8019999999997,10.930701653599998
40,40.0,6.81,6.89,60.0,0.0,0.0,0.0,0.0,0.24,38.0,non_speed,128.7472000000001,11.2396949336
41,40.0,6.89,7.4,60.0,0.0,0.0,0.0,0.0,0.49,39.0,non_speed,820.7634000000011,15.261435593600005
42,40.0,7.4,7.59,60.0,0.0,0.0,0.0,0.0,-0.03,40.0,non_speed,305.77459999999917,15.169703213600005
43,40.0,7.59,7.609,60.0,423.0,7,L,0.5,-0.6,4.0,non_speed,30.577460000000205,14.986238453600004
44,40.0,7.609,7.64,60.0,0.0,0.0,0.0,0.0,-0.6,41.0,non_speed,49.889539999999506,14.686901213600008
45,40.0,7.64,7.76,60.0,0.0,0.0,0.0,0.0,-0.29,42.0,non_speed,193.12080000000017,14.126850893600007
46,40.0,7.76,7.81,60.0,0.0,0.0,0.0,0.0,0.0,43.0,non_speed,80.46699999999971,14.126850893600007
47,40.0,7.81,7.89,60.0,0.0,0.0,0.0,0.0,-0.27,44.0,non_speed,128.7472000000001,13.779233453600007
48,40.0,7.89,8.04,60.0,0.0,0.0,0.0,0.0,-0.56,45.0,non_speed,241.40099999999913,12.427387853600012
49,40.0,8.04,8.2,60.0,1184.0,8,L,2.0,-0.19,5.0,non_speed,257.4944000000002,11.93814849360001
50,40.0,8.2,8.223,60.0,1184.0,8,L,2.0,0.0,5.0,non_speed,37.01482000000235,11.93814849360001
51,40.0,8.223,8.32,60.0,0.0,0.0,0.0,0.0,0.0,47.0,non_speed,156.10597999999925,11.93814849360001
52,40.0,8.32,8.45,60.0,0.0,0.0,0.0,0.0,0.28,48.0,non_speed,209.21419999999839,12.523948253600006
53,40.0,8.45,8.57,60.0,1365.0,0008A,R,3.06666,0.71,6.0,non_speed,193.1208000000016,13.895105933600018
54,40.0,8.57,8.59,60.0,1365.0,0008A,R,3.06666,0.98,6.0,non_speed,32.18679999999931,14.210536573600011
55,40.0,8.59,8.658,60.0,1365.0,0008A,R,3.06666,0.7,6.0,non_speed,109.43511999999937,14.976582413600006
56,40.0,8.658,8.82,60.0,0.0,0.0,0.0,0.0,0.7,51.0,non_speed,260.7130800000013,16.801573973600014
57,40.0,8.82,8.919,60.0,853.0,0008B,L,2.5,0.29,7.0,non_speed,159.3246600000003,17.263615487600013
58,40.0,8.919,8.92,60.0,0.0,0.0,0.0,0.0,0.29,52.0,non_speed,1.609339999999108,17.26828257360001
59,40.0,8.92,8.96,60.0,0.0,0.0,0.0,0.0,0.5,53.0,non_speed,64.37360000000149,17.59015057360002
60,40.0,8.96,9.02,60.0,0.0,0.0,0.0,0.0,0.16,54.0,non_speed,96.56039999999794,17.744647213600018
61,40.0,9.02,9.1,60.0,0.0,0.0,0.0,0.0,-0.07,55.0,non_speed,128.7472000000001,17.654524173600016
62,40.0,9.1,9.213,60.0,857.0,9,R,2.0,-0.19,8.0,non_speed,181.85541999999927,17.308998875600018
63,40.0,9.213,9.45,60.0,0.0,0.0,0.0,0.0,-0.19,56.0,non_speed,381.41358000000014,16.58431307360002
64,40.0,9.45,9.51,60.0,1125.0,0009A,R,3.08333,0.0,9.0,non_speed,96.5604000000008,16.58431307360002
65,40.0,9.51,9.541,60.0,1125.0,0009A,R,3.08333,-0.24,9.0,non_speed,49.889540000000935,16.464578177600018
66,40.0,9.541,9.71,60.0,0.0,0.0,0.0,0.0,-0.24,58.0,non_speed,271.9784600000008,15.811829873600017
67,40.0,9.71,9.751,60.0,825.0,0009B,L,2.25,-0.6,10.0,non_speed,65.98293999999773,15.41593223360003
68,40.0,9.751,9.77,60.0,0.0,0.0,0.0,0.0,-0.6,59.0,non_speed,30.577460000000205,15.232467473600028
69,40.0,9.77,9.97,60.0,0.0,0.0,0.0,0.0,-0.94,60.0,non_speed,321.8680000000017,12.206908273600012
70,40.0,9.97,10.01,60.0,877.0,10,L,2.18333,-0.66,11.0,non_speed,64.37359999999862,11.782042513600022
