,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,7203.0,0.0,0.07,30.0,0.0,0.0,0.0,0.0,-0.56,0.0,non_speed,112.6538,-0.6308612800000001
1,7203.0,0.041,0.1,30.0,0.0,0.0,0.0,0.0,-0.29,1.0,non_speed,94.95106,-0.9062193540000001
2,7203.0,0.1,0.15,30.0,0.0,0.0,0.0,0.0,-1.39,2.0,non_speed,80.46699999999998,-2.0247106539999997
3,7203.0,0.15,0.19,30.0,0.0,0.0,0.0,0.0,0.15,3.0,non_speed,64.37360000000001,-1.9281502539999997
4,7203.0,0.19,0.46,30.0,0.0,0.0,0.0,0.0,0.14,4.0,non_speed,434.5218,-1.3198197339999997
5,7203.0,0.46,1.08,30.0,0.0,0.0,0.0,0.0,0.07,5.0,non_speed,997.7908000000001,-0.6213661739999996
6,7203.0,1.08,1.26,30.0,0.0,0.0,0.0,0.0,1.42,6.0,non_speed,289.6811999999999,3.4921068659999985
7,7203.0,1.26,1.43,30.0,0.0,0.0,0.0,0.0,1.35,7.0,non_speed,273.58779999999985,7.185542165999997
8,7203.0,1.43,1.71,30.0,0.0,0.0,0.0,0.0,-0.98,8.0,non_speed,450.6152,2.7695132059999965
9,7203.0,1.525,2.0,30.0,0.0,0.0,0.0,0.0,0.2,9.0,non_speed,764.4365000000001,4.298386205999996
10,7203.0,2.0,2.45,30.0,0.0,0.0,0.0,0.0,0.0,10.0,non_speed,724.2030000000002,4.298386205999996
11,7203.0,2.45,2.468,30.0,507.0,2,R,2.0,0.29,2.0,non_speed,28.96811999999967,4.382393753999995
12,7203.0,2.468,3.15,30.0,0.0,0.0,0.0,0.0,0.29,11.0,non_speed,1097.5698799999998,7.565346405999994
13,7203.0,2.947,3.57,25.0,0.0,0.0,0.0,0.0,0.58,12.0,non_speed,1002.6188199999996,13.380535561999992
14,7203.0,3.57,3.8,25.0,2496.0,3,R,1.5,1.33,4.0,non_speed,370.1482,18.303506621999993
