,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,29.0,4.0,4.27,40.0,0.0,0.0,0.0,0.0,0.0,0.0,non_speed,434.5217999999993,0.0
1,29.0,4.27,4.28,40.0,0.0,0.0,0.0,0.0,-0.8,1.0,non_speed,16.093400000001086,-0.1287472000000087
2,29.0,4.28,4.37,40.0,0.0,0.0,0.0,0.0,-0.7,2.0,non_speed,144.84059999999977,-1.142631400000007
3,29.0,4.37,4.4,40.0,0.0,0.0,0.0,0.0,-0.35,3.0,non_speed,48.2802000000004,-1.3116121000000085
4,29.0,4.4,4.52,40.0,0.0,0.0,0.0,0.0,0.0,4.0,non_speed,193.12079999999872,-1.3116121000000085
5,29.0,4.52,4.54,40.0,0.0,0.0,0.0,0.0,-1.18,5.0,non_speed,32.186800000000744,-1.6914163400000173
6,29.0,4.54,4.56,40.0,0.0,0.0,0.0,0.0,-0.72,6.0,non_speed,32.18679999999931,-1.9231613000000123
7,29.0,4.56,4.64,40.0,0.0,0.0,0.0,0.0,-0.87,7.0,non_speed,128.7472000000001,-3.043261940000013
8,29.0,4.64,4.85,40.0,0.0,0.0,0.0,0.0,-0.77,8.0,non_speed,337.9613999999999,-5.645564720000013
9,29.0,4.85,4.93,40.0,0.0,0.0,0.0,0.0,-0.85,9.0,non_speed,128.7472000000001,-6.739915920000014
10,29.0,4.93,5.4,40.0,0.0,0.0,0.0,0.0,0.42,10.0,non_speed,756.389800000001,-3.56307876000001
11,29.0,5.4,5.78,40.0,0.0,0.0,0.0,0.0,0.0,11.0,non_speed,611.5491999999998,-3.56307876000001
12,29.0,5.78,5.82,40.0,0.0,0.0,0.0,0.0,0.19,12.0,non_speed,64.37360000000005,-3.44076892000001
13,29.0,5.82,6.05,40.0,0.0,0.0,0.0,0.0,0.54,14.0,non_speed,370.14819999999924,-1.4419686400000136
14,29.0,6.05,6.54,40.0,0.0,0.0,0.0,0.0,0.0,15.0,non_speed,788.5766000000003,-1.4419686400000136
15,29.0,6.534,6.73,40.0,0.0,0.0,0.0,0.0,0.25,16.0,non_speed,315.430640000001,-0.653392040000011
16,29.0,6.73,6.86,40.0,0.0,0.0,0.0,0.0,0.0,17.0,non_speed,209.2141999999998,-0.653392040000011
17,29.0,6.86,6.94,40.0,0.0,0.0,0.0,0.0,0.32,18.0,non_speed,128.7472000000001,-0.2414010000000107
18,29.0,6.94,7.13,40.0,0.0,0.0,0.0,0.0,0.5,19.0,non_speed,305.77459999999917,1.2874719999999853
19,29.0,7.13,7.39,40.0,0.0,0.0,0.0,0.0,0.14,20.0,non_speed,418.4283999999996,1.8732717599999849
20,29.0,7.39,7.61,40.0,0.0,0.0,0.0,0.0,0.06,21.0,non_speed,354.054800000001,2.0857046399999852
21,29.0,7.61,7.87,40.0,0.0,0.0,0.0,0.0,0.06,22.0,non_speed,418.4283999999996,2.336761679999985
22,29.0,7.87,7.873,40.0,713.0,7,R,3.0,0.0,1.0,non_speed,4.8280200000001825,2.336761679999985
23,29.0,7.873,8.06,40.0,0.0,0.0,0.0,0.0,0.0,23.0,non_speed,300.94658000000044,2.336761679999985
24,29.0,8.06,8.15,40.0,0.0,0.0,0.0,0.0,-0.11,24.0,non_speed,144.84059999999977,2.177437019999985
25,29.0,8.15,8.28,40.0,0.0,0.0,0.0,0.0,0.01,25.0,non_speed,209.21419999999839,2.1983584399999847
26,29.0,8.28,8.45,40.0,0.0,0.0,0.0,0.0,0.25,26.0,non_speed,273.58779999999985,2.882327939999984
27,29.0,8.45,8.49,40.0,0.0,0.0,0.0,0.0,0.0,27.0,non_speed,64.37360000000149,2.882327939999984
28,29.0,8.49,8.81,40.0,0.0,0.0,0.0,0.0,-0.28,28.0,non_speed,514.9888000000004,1.440359299999983
29,29.0,8.81,8.87,40.0,0.0,0.0,0.0,0.0,-0.09,29.0,non_speed,96.56039999999794,1.353454939999985
30,29.0,8.87,9.19,40.0,0.0,0.0,0.0,0.0,-0.1,30.0,non_speed,514.9888000000004,0.8384661399999844
31,29.0,9.19,9.207,40.0,657.0,9,R,2.16,-0.18,2.0,non_speed,27.35878000000199,0.7892203359999809
32,29.0,9.207,9.34,40.0,0.0,0.0,0.0,0.0,-0.18,31.0,non_speed,214.04221999999857,0.40394433999998347
33,29.0,9.34,9.73,40.0,0.0,0.0,0.0,0.0,0.0,32.0,non_speed,627.6426000000009,0.40394433999998347
34,29.0,9.73,9.87,40.0,0.0,0.0,0.0,0.0,0.49,33.0,non_speed,225.30759999999805,1.507951579999974
35,29.0,9.85,10.08,40.0,0.0,0.0,0.0,0.0,0.53,34.0,non_speed,370.14820000000066,3.469737039999978
36,29.0,10.08,10.26,40.0,0.0,0.0,0.0,0.0,0.49,35.0,non_speed,289.68119999999954,4.889174919999975
37,29.0,10.26,10.277,40.0,926.0,10,L,7.5,0.0,4.0,non_speed,27.35877999999913,4.889174919999975
38,29.0,10.277,10.3,40.0,0.0,0.0,0.0,0.0,0.0,36.0,non_speed,64.37360000000149,4.889174919999975
