,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,426.0,0.0,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,non_speed,16.0934,0.0
1,426.0,0.01,0.06,10,0.0,0.0,0.0,0.0,0.08,1.0,non_speed,80.46699999999998,0.06437359999999999
2,426.0,0.06,0.069,10,269.0,0,R,12.5,0.0,0.0,non_speed,14.484060000000012,0.06437359999999999
3,426.0,0.069,0.28,10,0.0,0.0,0.0,0.0,0.0,2.0,non_speed,339.57074,0.06437359999999999
4,426.0,0.102,0.162,10,309.0,0000B,L,0.66,0.0,2.0,non_speed,96.56040000000002,0.06437359999999999
5,426.0,0.162,0.33,10,0.0,0.0,0.0,0.0,0.12,3.0,non_speed,270.36912,0.38881654399999993
6,426.0,0.33,0.37,10,0.0,0.0,0.0,0.0,0.0,4.0,non_speed,64.37359999999997,0.38881654399999993
7,426.0,0.37,0.49,10,964.0,0000C,R,10.0,1.25,3.0,non_speed,193.12079999999997,2.8028265439999993
8,426.0,0.49,0.512,10,964.0,0000C,R,10.0,1.5,3.0,non_speed,35.40548000000003,3.333908744
9,426.0,0.512,0.68,10,0.0,0.0,0.0,0.0,1.5,6.0,non_speed,270.36912000000007,7.389445544000001
10,426.0,0.68,0.76,10,596.0,0000D,L,10.4,1.24,4.0,non_speed,128.74719999999994,8.985910824000001
11,426.0,0.76,0.782,10,596.0,0000D,L,10.4,1.51,4.0,non_speed,35.40548000000003,9.520533572000001
12,426.0,0.782,1.08,10,0.0,0.0,0.0,0.0,1.51,8.0,non_speed,479.58332000000007,16.762241704000004
13,426.0,1.08,1.24,10,1008.0,1,L,4.2,1.37,5.0,non_speed,257.49439999999987,20.289914984000003
14,426.0,1.24,1.261,10,1008.0,1,L,4.2,1.5,5.0,non_speed,33.79613999999985,20.796857084
15,426.0,1.261,1.43,10,0.0,0.0,0.0,0.0,1.5,10.0,non_speed,271.97846000000004,24.876533983999998
16,426.0,1.43,1.49,10,768.0,0001A,R,3.2,1.37,6.0,non_speed,96.56040000000009,26.199411464
17,426.0,1.49,1.509,10,768.0,0001A,R,3.2,1.5,6.0,non_speed,30.577459999999846,26.658073364
18,426.0,1.509,1.79,10,0.0,0.0,0.0,0.0,1.5,12.0,non_speed,452.2245400000002,33.441441464
19,426.0,1.79,1.88,10,970.0,0001B,L,4.2,1.23,7.0,non_speed,144.84059999999977,35.222980844
20,426.0,1.88,1.903,10,970.0,0001B,L,4.2,1.5,7.0,non_speed,37.014820000000206,35.778203144
21,426.0,1.903,2.92,10,0.0,0.0,0.0,0.0,1.5,14.0,non_speed,1636.6987799999997,60.328684843999994
22,426.0,2.92,3.46,10,0.0,0.0,0.0,0.0,0.0,15.0,non_speed,869.0436,60.328684843999994
23,426.0,3.284,3.79,10,0.0,0.0,0.0,0.0,-0.82,16.0,non_speed,814.3260400000004,53.651211315999994
24,426.0,3.79,4.51,10,0.0,0.0,0.0,0.0,0.7,17.0,non_speed,1158.7247999999995,61.76228491599999
25,426.0,4.51,5.56,10,0.0,0.0,0.0,0.0,0.34,18.0,non_speed,1689.8069999999996,67.50762871599999
26,426.0,4.89,5.98,10,0.0,0.0,0.0,0.0,0.52,19.0,non_speed,1754.180600000001,76.62936783599999
27,426.0,5.98,6.238,10,1801.0,6,R,4.06666,-0.6,10.0,non_speed,415.20972,74.13810951599999
28,426.0,6.238,6.49,10,0.0,0.0,0.0,0.0,-0.6,20.0,non_speed,405.55367999999964,71.70478743599999
29,426.0,6.49,7.75,10,0.0,0.0,0.0,0.0,0.0,21.0,non_speed,2027.7683999999995,71.70478743599999
30,426.0,7.75,7.832,10,1751.0,7,L,3.03333,0.5,11.0,non_speed,131.96587999999974,72.36461683599998
31,426.0,7.832,8.11,10,0.0,0.0,0.0,0.0,0.5,22.0,non_speed,447.3965199999993,74.60159943599997
32,426.0,8.11,9.7,10,0.0,0.0,0.0,0.0,-0.96,23.0,non_speed,2558.8505999999998,50.03663367599998
33,426.0,8.63,8.923,10,1021.0,0008A,R,6.1,0.0,13.0,non_speed,471.5366199999988,50.03663367599998
34,426.0,8.923,9.462,10,795.0,9,L,1.0,0.0,14.0,non_speed,867.4342599999994,50.03663367599998
35,426.0,9.462,10.95,10,0.0,0.0,0.0,0.0,0.09,24.0,non_speed,2394.697919999999,52.19186180399998
36,426.0,10.547,10.796,10,492.0,0010A,R,2.5,0.0,16.0,non_speed,400.725659999998,52.19186180399998
37,426.0,10.796,11.38,10,0.0,0.0,0.0,0.0,0.79,25.0,non_speed,939.8545600000023,59.616712828
38,426.0,11.38,12.07,10,0.0,0.0,0.0,0.0,-1.09,26.0,non_speed,1110.4445999999991,47.512866688
