,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,7104.0,0.605,0.817,10,1116.0,0,R,3.0,0.0,0.0,non_speed,341.1800799999999,0.0
1,7104.0,0.817,2.534,10,497.0,2,R,0.93333,0.0,1.0,non_speed,2763.2367799999997,0.0
2,7104.0,2.534,14.642,10,1505.0,14,L,2.0,0.0,2.0,non_speed,19485.88872,0.0
3,7104.0,14.642,15.575,10,2750.0,15,R,1.95833,0.0,3.0,non_speed,1501.5142199999996,0.0
4,7104.0,15.575,18.103,10,1670.0,18,L,2.01666,0.0,4.0,non_speed,4068.4115200000033,0.0
5,7104.0,18.103,19.997,10,907.0,19,L,2.96666,0.0,5.0,non_speed,3048.089959999997,0.0
6,7104.0,19.997,25.139,10,980.0,25,R,0.98333,0.0,6.0,non_speed,8275.226279999999,0.0
7,7104.0,25.139,30.293,10,1618.0,30,L,2.98333,0.0,7.0,non_speed,8294.538359999999,0.0
8,7104.0,30.293,30.731,10,1045.0,0030A,L,1.97499,0.0,8.0,non_speed,704.8909200000038,0.0
9,7104.0,30.731,33.805,10,1775.0,33,L,2.0,0.0,9.0,non_speed,4947.111159999997,0.0
10,7104.0,33.805,34.907,10,2034.0,34,R,2.99166,0.0,10.0,non_speed,1773.4926799999946,0.0
11,7104.0,34.907,35.768,10,771.0,35,L,2.98333,0.0,11.0,non_speed,1385.6417400000066,0.0
12,7104.0,35.768,36.06,10,999.0,36,R,2.96666,0.0,12.0,non_speed,469.92728000000255,0.0
13,7104.0,36.06,36.504,10,669.0,0036A,L,2.0,0.0,13.0,non_speed,714.5469599999927,0.0
14,7104.0,36.504,37.254,10,1200.0,37,R,2.0,0.0,14.0,non_speed,1207.0049999999999,0.0
15,7104.0,37.254,38.355,10,880.0,38,R,1.0,0.0,15.0,non_speed,1771.8833399999985,0.0
16,7104.0,38.355,39.213,10,1738.0,39,R,1.0,0.0,16.0,non_speed,1380.8137200000065,0.0
17,7104.0,39.213,40.309,10,553.0,40,R,2.86666,0.0,17.0,non_speed,1763.8366399999943,0.0
18,7104.0,40.309,46.433,10,906.0,46,R,2.0,0.0,18.0,non_speed,9855.598160000003,0.0
19,7104.0,46.433,47.126,10,1593.0,47,R,1.0,0.0,19.0,non_speed,1115.2726199999966,0.0
20,7104.0,47.126,48.78,10,701.0,48,L,2.93333,0.0,20.0,non_speed,2661.8483600000054,0.0
21,7104.0,48.78,50.403,10,836.0,50,R,0.98333,0.0,21.0,non_speed,2611.9588199999957,0.0
22,7104.0,50.403,51.23,10,1323.0,51,L,2.91666,0.0,22.0,non_speed,1330.924179999997,0.0
23,7104.0,51.23,51.448,10,848.0,0051A,R,2.93333,0.0,23.0,non_speed,350.8361200000057,0.0
24,7104.0,51.448,53.013,10,764.0,53,L,1.95,0.0,24.0,non_speed,2518.6170999999963,0.0
25,7104.0,53.013,54.265,10,520.0,54,L,1.03333,0.0,25.0,non_speed,2014.8936800000038,0.0
26,7104.0,54.265,56.15,10,0.0,0.0,0.0,0.0,0.42,0.0,non_speed,3033.605899999997,12.741144779999987
27,7104.0,56.15,56.22,10,0.0,0.0,0.0,0.0,0.0,1.0,non_speed,112.65380000000046,12.741144779999987
28,7104.0,56.22,57.0,10,0.0,0.0,0.0,0.0,-0.12,2.0,non_speed,1255.2852000000019,11.234802539999984
29,7104.0,57.0,57.72,10,0.0,0.0,0.0,0.0,-0.52,3.0,non_speed,1158.7247999999981,5.209433579999994
30,7104.0,57.72,73.73,10,0.0,0.0,0.0,0.0,-0.28,4.0,non_speed,25765.533400000008,-66.93405994000004
31,7104.0,58.177,74.31,10,0.0,0.0,0.0,0.0,-1.02,5.0,non_speed,25963.48222,-331.76157858400006
32,7104.0,74.31,74.79,10,0.0,0.0,0.0,0.0,0.0,6.0,non_speed,772.4832000000064,-331.76157858400006
33,7104.0,74.79,75.25,10,0.0,0.0,0.0,0.0,-0.83,7.0,non_speed,740.29639999999,-337.90603870399997
34,7104.0,75.25,75.9,10,0.0,0.0,0.0,0.0,0.0,8.0,non_speed,1046.071000000009,-337.90603870399997
35,7104.0,75.9,76.099,10,2380.0,76,R,2.0,-0.09,27.0,non_speed,320.2586599999969,-338.194271498
36,7104.0,76.099,76.68,10,0.0,0.0,0.0,0.0,-0.09,9.0,non_speed,935.0265400000048,-339.035795384
37,7104.0,76.68,77.61,10,0.0,0.0,0.0,0.0,0.0,10.0,non_speed,1496.686199999988,-339.035795384
38,7104.0,77.61,78.0,10,0.0,0.0,0.0,0.0,-0.98,11.0,non_speed,627.6426000000009,-345.186692864
39,7104.0,78.0,78.15,10,0.0,0.0,0.0,0.0,0.0,12.0,non_speed,241.40100000000913,-345.186692864
40,7104.0,78.15,78.84,10,0.0,0.0,0.0,0.0,-0.5,13.0,non_speed,1110.4445999999962,-350.738915864
41,7104.0,78.84,79.2,10,0.0,0.0,0.0,0.0,-0.83,14.0,non_speed,579.3623999999991,-355.547623784
42,7104.0,79.2,79.61,10,0.0,0.0,0.0,0.0,0.97,15.0,non_speed,659.8293999999945,-349.14727860400006
43,7104.0,79.61,80.06,10,0.0,0.0,0.0,0.0,0.0,16.0,non_speed,724.2030000000045,-349.14727860400006
44,7104.0,80.06,80.52,10,0.0,0.0,0.0,0.0,0.41,17.0,non_speed,740.29639999999,-346.1120633640001
45,7104.0,80.52,80.75,10,0.0,0.0,0.0,0.0,-1.0,18.0,non_speed,370.1482000000064,-349.81354536400016
46,7104.0,80.75,81.68,10,0.0,0.0,0.0,0.0,0.0,19.0,non_speed,1496.686200000011,-349.81354536400016
47,7104.0,81.68,81.86,10,0.0,0.0,0.0,0.0,1.04,20.0,non_speed,289.6811999999881,-346.80086088400026
48,7104.0,81.86,82.13,10,0.0,0.0,0.0,0.0,-0.55,21.0,non_speed,434.52179999999356,-349.1907307840002
49,7104.0,82.13,82.279,10,1982.0,82,L,2.0,0.0,28.0,non_speed,239.79166000000146,-349.1907307840002
50,7104.0,82.279,82.68,10,0.0,0.0,0.0,0.0,0.0,22.0,non_speed,645.3453400000168,-349.1907307840002
51,7104.0,82.68,83.13,10,0.0,0.0,0.0,0.0,-0.79,23.0,non_speed,724.2029999999817,-354.9119344840001
52,7104.0,83.13,83.59,10,0.0,0.0,0.0,0.0,0.0,24.0,non_speed,740.2964000000128,-354.9119344840001
53,7104.0,83.59,83.97,10,0.0,0.0,0.0,0.0,0.19,25.0,non_speed,611.5491999999927,-353.7499910040001
54,7104.0,83.97,84.36,10,0.0,0.0,0.0,0.0,-0.29,26.0,non_speed,627.6426000000009,-355.5701545440001
55,7104.0,84.36,84.93,10,0.0,0.0,0.0,0.0,-0.5,27.0,non_speed,917.3238000000118,-360.15677354400015
56,7104.0,84.93,85.38,10,0.0,0.0,0.0,0.0,0.0,28.0,non_speed,724.2029999999817,-360.15677354400015
57,7104.0,85.38,85.572,10,1980.0,85,R,2.0,-0.29,29.0,non_speed,308.9932800000117,-361.05285405600017
58,7104.0,85.572,85.77,10,0.0,0.0,0.0,0.0,-0.29,29.0,non_speed,318.6493199999892,-361.97693708400016
59,7104.0,85.77,86.18,10,0.0,0.0,0.0,0.0,0.0,30.0,non_speed,659.8294000000174,-361.97693708400016
60,7104.0,86.18,86.72,10,0.0,0.0,0.0,0.0,-0.31,31.0,non_speed,869.0435999999871,-364.6709722440001
61,7104.0,86.72,86.93,10,0.0,0.0,0.0,0.0,-0.64,32.0,non_speed,337.9614000000128,-366.8339252040002
62,7104.0,86.93,87.34,10,0.0,0.0,0.0,0.0,-0.64,33.0,non_speed,659.8293999999945,-371.05683336400017
63,7104.0,87.251,87.5,10,0.0,0.0,0.0,0.0,0.0,34.0,non_speed,400.7256599999923,-371.05683336400017
64,7104.0,87.5,87.61,10,0.0,0.0,0.0,0.0,0.33,35.0,non_speed,177.02739999999906,-370.4726429440002
65,7104.0,87.61,87.77,10,0.0,0.0,0.0,0.0,0.0,36.0,non_speed,257.49439999999447,-370.4726429440002
66,7104.0,87.77,87.9,10,0.0,0.0,0.0,0.0,-0.13,37.0,non_speed,209.21420000001555,-370.7446214040002
67,7104.0,87.9,88.11,10,0.0,0.0,0.0,0.0,-0.83,38.0,non_speed,337.9613999999899,-373.5497010240001
68,7104.0,88.076,88.22,10,0.0,0.0,0.0,0.0,0.0,39.0,non_speed,231.74496000000877,-373.5497010240001
69,7104.0,88.22,88.31,10,0.0,0.0,0.0,0.0,0.41,40.0,non_speed,144.84060000000548,-372.9558545640001
70,7104.0,88.31,88.5,10,0.0,0.0,0.0,0.0,0.0,41.0,non_speed,305.7745999999963,-372.9558545640001
71,7104.0,88.5,88.68,10,0.0,0.0,0.0,0.0,-0.41,42.0,non_speed,289.68120000001096,-374.1435474840001
72,7104.0,88.68,88.77,10,0.0,0.0,0.0,0.0,0.0,43.0,non_speed,144.8405999999826,-374.1435474840001
73,7104.0,88.77,89.04,10,0.0,0.0,0.0,0.0,0.48,44.0,non_speed,434.52180000001647,-372.05784284400005
74,7104.0,89.04,89.15,10,1323.0,89,R,1.0,0.0,32.0,non_speed,177.02739999999906,-372.05784284400005
75,7104.0,89.15,89.248,10,1323.0,89,R,1.0,-0.5,32.0,non_speed,157.71531999999834,-372.84641944400005
76,7104.0,89.248,90.09,10,0.0,0.0,0.0,0.0,-0.5,46.0,non_speed,1355.064279999998,-379.62174084400004
77,7104.0,90.09,90.5,10,0.0,0.0,0.0,0.0,-0.37,47.0,non_speed,659.8293999999945,-382.06310962400005
78,7104.0,90.5,90.84,10,0.0,0.0,0.0,0.0,-1.0,48.0,non_speed,547.1756000000055,-387.5348656240001
79,7104.0,90.84,91.09,10,2052.0,90,L,1.03,0.0,33.0,non_speed,402.335,-387.5348656240001
80,7104.0,91.09,91.126,10,2052.0,90,L,1.03,1.0,33.0,non_speed,57.93624000000219,-386.95550322400004
81,7104.0,91.126,91.31,10,0.0,0.0,0.0,0.0,1.0,50.0,non_speed,296.11855999999597,-383.9943176240001
82,7104.0,91.31,91.72,10,0.0,0.0,0.0,0.0,0.0,51.0,non_speed,659.8293999999945,-383.9943176240001
83,7104.0,91.72,92.84,10,0.0,0.0,0.0,0.0,-0.88,52.0,non_speed,1802.4608000000073,-399.85597266400015
84,7104.0,92.836,92.97,10,0.0,0.0,0.0,0.0,0.0,53.0,non_speed,215.65156000000053,-399.85597266400015
85,7104.0,92.97,94.2,10,0.0,0.0,0.0,0.0,0.92,54.0,non_speed,1979.4882000000064,-381.64468122400007
86,7104.0,94.2,94.63,10,0.0,0.0,0.0,0.0,-0.7,55.0,non_speed,692.0161999999881,-386.488794624
87,7104.0,94.63,94.75,10,0.0,0.0,0.0,0.0,0.0,56.0,non_speed,193.1208000000073,-386.488794624
88,7104.0,94.75,95.04,10,0.0,0.0,0.0,0.0,1.02,57.0,non_speed,466.70860000001005,-381.72836690399987
89,7104.0,95.04,95.1,10,840.0,95,L,1.0,-0.79,35.0,non_speed,96.56039999998079,-382.4911940639997
90,7104.0,95.1,95.52,10,0.0,0.0,0.0,0.0,-0.79,58.0,non_speed,675.9228000000027,-387.83098418399976
91,7104.0,95.52,95.86,10,0.0,0.0,0.0,0.0,-0.99,59.0,non_speed,547.1756000000055,-393.2480226239998
92,7104.0,95.86,96.0,10,0.0,0.0,0.0,0.0,0.0,60.0,non_speed,225.30760000000092,-393.2480226239998
93,7104.0,96.0,96.7,10,0.0,0.0,0.0,0.0,1.02,61.0,non_speed,1126.5380000000046,-381.75733502399976
94,7104.0,96.7,97.11,10,0.0,0.0,0.0,0.0,0.0,62.0,non_speed,659.8293999999945,-381.75733502399976
95,7104.0,97.11,97.88,10,0.0,0.0,0.0,0.0,0.95,63.0,non_speed,1239.1917999999935,-369.9850129239998
96,7104.0,97.88,98.18,10,0.0,0.0,0.0,0.0,0.0,64.0,non_speed,482.80200000001827,-369.9850129239998
97,7104.0,98.18,98.36,10,0.0,0.0,0.0,0.0,-0.41,65.0,non_speed,289.6811999999881,-371.1727058439998
98,7104.0,98.36,98.5,10,0.0,0.0,0.0,0.0,0.0,66.0,non_speed,225.30760000000092,-371.1727058439998
99,7104.0,98.5,99.0,10,0.0,0.0,0.0,0.0,1.06,67.0,non_speed,804.67,-362.6432038439998
100,7104.0,99.0,99.59,10,0.0,0.0,0.0,0.0,0.86,68.0,non_speed,949.5106000000054,-354.4774126839998
101,7104.0,99.59,99.84,10,0.0,0.0,0.0,0.0,-0.9,69.0,non_speed,402.335,-358.0984276839998
102,7104.0,99.84,100.06,10,0.0,0.0,0.0,0.0,0.0,70.0,non_speed,354.0547999999981,-358.0984276839998
103,7104.0,100.06,100.4,10,2078.0,100,L,2.0,0.74,36.0,non_speed,547.1756000000055,-354.04932824399975
104,7104.0,100.4,100.75,10,0.0,0.0,0.0,0.0,0.74,71.0,non_speed,563.2689999999908,-349.8811376439998
105,7104.0,100.75,101.11,10,0.0,0.0,0.0,0.0,0.0,72.0,non_speed,579.3623999999991,-349.8811376439998
106,7104.0,101.11,101.68,10,0.0,0.0,0.0,0.0,0.65,73.0,non_speed,917.3238000000118,-343.9185329439997
