,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,404.0,0.0,0.07,10.0,0.0,0.0,0.0,0.0,0.0,0.0,non_speed,112.6538,0.0
1,404.0,0.07,0.13,10.0,0.0,0.0,0.0,0.0,0.33,0.0,non_speed,96.56039999999999,0.31864931999999996
2,404.0,0.13,0.17,10.0,649.0,0,R,6.26666,0.0,0.0,non_speed,64.37360000000001,0.31864931999999996
3,404.0,0.17,0.208,10.0,649.0,0,R,6.26666,-0.41,0.0,non_speed,61.15491999999996,0.06791414800000012
4,404.0,0.208,0.46,10.0,0.0,0.0,0.0,0.0,-0.41,2.0,non_speed,405.55368,-1.5948559399999997
5,404.0,0.46,0.623,10.0,928.0,0000A,L,4.11666,0.22,1.0,non_speed,262.32241999999997,-1.0177466159999997
6,404.0,0.623,0.84,10.0,0.0,0.0,0.0,0.0,0.22,3.0,non_speed,349.22677999999996,-0.24944769999999972
7,404.0,0.84,0.921,10.0,827.0,0000B,R,4.13333,-0.24,2.0,non_speed,130.3565400000001,-0.5623033959999999
8,404.0,0.921,1.14,10.0,0.0,0.0,0.0,0.0,-0.24,4.0,non_speed,352.44545999999974,-1.4081724999999992
9,404.0,1.14,1.23,10.0,0.0,0.0,0.0,0.0,0.0,5.0,non_speed,144.8406000000001,-1.4081724999999992
10,404.0,1.23,1.34,10.0,0.0,0.0,0.0,0.0,0.23,6.0,non_speed,177.02740000000014,-1.001009479999999
11,404.0,1.34,1.44,10.0,0.0,0.0,0.0,0.0,0.03,7.0,non_speed,160.93399999999977,-0.952729279999999
12,404.0,1.44,1.537,10.0,586.0,1,L,3.13333,-0.25,3.0,non_speed,156.10597999999996,-1.3429942299999988
13,404.0,1.537,1.55,10.0,0.0,0.0,0.0,0.0,-0.25,8.0,non_speed,20.921420000000197,-1.3952977799999993
14,404.0,1.55,1.83,10.0,0.0,0.0,0.0,0.0,0.43,9.0,non_speed,450.6152,0.5423475800000006
15,404.0,1.709,1.87,10.0,0.0,0.0,0.0,0.0,0.08,10.0,non_speed,259.10374,0.7496305720000006
16,404.0,1.87,1.93,10.0,0.0,0.0,0.0,0.0,0.19,11.0,non_speed,96.56039999999972,0.933095332
17,404.0,1.93,2.03,10.0,1564.0,2,R,3.0,-0.01,5.0,non_speed,160.93399999999977,0.9170019320000001
18,404.0,2.03,2.1,10.0,1564.0,2,R,3.0,0.05,5.0,non_speed,112.65380000000046,0.9733288320000004
19,404.0,2.1,2.198,10.0,1564.0,2,R,3.0,-0.15,5.0,non_speed,157.71531999999976,0.7367558520000008
20,404.0,2.198,2.2,10.0,0.0,0.0,0.0,0.0,-0.15,14.0,non_speed,3.21868000000036,0.7319278320000003
21,404.0,2.2,2.44,10.0,0.0,0.0,0.0,0.0,-0.43,15.0,non_speed,386.2415999999996,-0.9289110479999979
22,404.0,2.44,2.54,10.0,0.0,0.0,0.0,0.0,-0.05,16.0,non_speed,160.93400000000014,-1.009378047999998
23,404.0,2.54,2.65,10.0,0.0,0.0,0.0,0.0,-0.01,17.0,non_speed,177.0273999999998,-1.0270807879999981
24,404.0,2.65,2.74,10.0,0.0,0.0,0.0,0.0,0.24,18.0,non_speed,144.84060000000048,-0.679463347999997
25,404.0,2.74,2.78,10.0,0.0,0.0,0.0,0.0,0.12,19.0,non_speed,64.37359999999934,-0.6022150279999978
26,404.0,2.78,2.86,10.0,0.0,0.0,0.0,0.0,0.22,20.0,non_speed,128.7472000000001,-0.3189711879999976
27,404.0,2.86,2.95,10.0,0.0,0.0,0.0,0.0,0.13,21.0,non_speed,144.84060000000048,-0.13067840799999694
28,404.0,2.95,3.12,10.0,0.0,0.0,0.0,0.0,-0.11,22.0,non_speed,273.58779999999985,-0.4316249879999968
29,404.0,3.12,3.22,10.0,0.0,0.0,0.0,0.0,-0.21,23.0,non_speed,160.93400000000014,-0.7695863879999971
30,404.0,3.22,3.39,10.0,0.0,0.0,0.0,0.0,0.05,24.0,non_speed,273.58779999999985,-0.6327924879999972
31,404.0,3.39,3.48,10.0,1057.0,3,L,2.01666,-0.03,6.0,non_speed,144.84059999999977,-0.6762446679999972
32,404.0,3.48,3.544,10.0,1057.0,3,L,2.01666,-0.07,6.0,non_speed,102.99776000000008,-0.7483430999999973
33,404.0,3.544,3.61,10.0,0.0,0.0,0.0,0.0,-0.07,26.0,non_speed,106.21643999999974,-0.822694607999997
34,404.0,3.61,3.7,10.0,0.0,0.0,0.0,0.0,0.15,27.0,non_speed,144.84060000000048,-0.6054337079999963
35,404.0,3.7,3.8,10.0,0.0,0.0,0.0,0.0,-0.07,28.0,non_speed,160.93399999999943,-0.7180875079999959
36,404.0,3.8,3.89,10.0,0.0,0.0,0.0,0.0,0.0,29.0,non_speed,144.84060000000048,-0.7180875079999959
37,404.0,3.89,3.98,10.0,0.0,0.0,0.0,0.0,-0.06,30.0,non_speed,144.84059999999977,-0.8049918679999958
38,404.0,3.98,4.05,10.0,0.0,0.0,0.0,0.0,-0.12,31.0,non_speed,112.65379999999973,-0.9401764279999955
39,404.0,4.05,4.11,10.0,0.0,0.0,0.0,0.0,0.09,32.0,non_speed,96.5604000000008,-0.8532720679999948
40,404.0,4.11,4.15,10.0,0.0,0.0,0.0,0.0,0.04,33.0,non_speed,64.37360000000005,-0.8275226279999948
41,404.0,4.15,4.17,10.0,0.0,0.0,0.0,0.0,-0.13,34.0,non_speed,32.18679999999931,-0.8693654679999938
42,404.0,4.17,4.21,10.0,0.0,0.0,0.0,0.0,0.0,35.0,non_speed,64.37360000000005,-0.8693654679999938
43,404.0,4.21,4.35,10.0,0.0,0.0,0.0,0.0,0.04,36.0,non_speed,225.30759999999947,-0.779242427999994
44,404.0,4.35,4.45,10.0,0.0,0.0,0.0,0.0,0.45,37.0,non_speed,160.93400000000085,-0.055039427999990176
45,404.0,4.45,4.55,10.0,0.0,0.0,0.0,0.0,0.21,38.0,non_speed,160.93399999999943,0.2829219720000086
46,404.0,4.55,4.6,10.0,0.0,0.0,0.0,0.0,-0.03,39.0,non_speed,80.46699999999971,0.2587818720000087
47,404.0,4.6,4.8,10.0,0.0,0.0,0.0,0.0,-0.23,40.0,non_speed,321.8680000000003,-0.48151452799999206
48,404.0,4.8,4.88,10.0,986.0,4,L,3.06666,-0.09,7.0,non_speed,128.7472000000001,-0.5973870079999921
49,404.0,4.88,4.94,10.0,986.0,4,L,3.06666,-0.33,7.0,non_speed,96.5604000000008,-0.9160363279999948
50,404.0,4.94,4.98,10.0,0.0,0.0,0.0,0.0,-0.33,42.0,non_speed,64.37360000000005,-1.128469207999995
51,404.0,4.98,5.11,10.0,0.0,0.0,0.0,0.0,0.51,43.0,non_speed,209.2141999999998,-0.06147678799999601
52,404.0,5.11,5.25,10.0,0.0,0.0,0.0,0.0,0.5,44.0,non_speed,225.30759999999947,1.0650612120000014
53,404.0,5.25,5.41,10.0,0.0,0.0,0.0,0.0,0.05,45.0,non_speed,257.4944000000002,1.1938084120000014
54,404.0,5.41,5.65,10.0,0.0,0.0,0.0,0.0,-0.29,46.0,non_speed,386.24160000000035,0.07370777200000034
55,404.0,5.65,5.78,10.0,0.0,0.0,0.0,0.0,0.78,47.0,non_speed,209.2141999999998,1.7055785319999988
56,404.0,5.78,5.98,10.0,0.0,0.0,0.0,0.0,0.57,48.0,non_speed,321.8680000000003,3.5402261320000004
57,404.0,5.98,6.12,10.0,0.0,0.0,0.0,0.0,0.18,49.0,non_speed,225.30759999999947,3.9457798119999996
58,404.0,6.12,6.14,10.0,839.0,6,L,5.11666,0.19,8.0,non_speed,32.18679999999931,4.006934731999999
59,404.0,6.14,6.151,10.0,839.0,6,L,5.11666,0.2,8.0,non_speed,17.702740000000194,4.042340211999999
60,404.0,6.151,6.17,10.0,0.0,0.0,0.0,0.0,0.2,51.0,non_speed,30.577460000000205,4.103495132
61,404.0,6.17,6.23,10.0,0.0,0.0,0.0,0.0,-0.03,52.0,non_speed,96.5604000000008,4.074527012
62,404.0,6.23,6.27,10.0,0.0,0.0,0.0,0.0,-0.44,53.0,non_speed,64.37359999999862,3.791283172000006
63,404.0,6.27,6.31,10.0,0.0,0.0,0.0,0.0,-0.7,54.0,non_speed,64.37360000000005,3.3406679720000056
64,404.0,6.31,6.38,10.0,0.0,0.0,0.0,0.0,-0.39,55.0,non_speed,112.65380000000046,2.901318152000004
65,404.0,6.38,6.42,10.0,0.0,0.0,0.0,0.0,-0.55,56.0,non_speed,64.37360000000005,2.5472633520000034
66,404.0,6.42,6.53,10.0,0.0,0.0,0.0,0.0,-0.72,57.0,non_speed,177.0274000000005,1.2726660719999998
67,404.0,6.53,6.61,10.0,0.0,0.0,0.0,0.0,-0.42,58.0,non_speed,128.7472000000001,0.7319278319999993
68,404.0,6.61,6.66,10.0,0.0,0.0,0.0,0.0,-0.18,59.0,non_speed,80.46699999999971,0.5870872319999998
69,404.0,6.66,6.72,10.0,0.0,0.0,0.0,0.0,-0.24,60.0,non_speed,96.56039999999936,0.35534227200000135
70,404.0,6.72,7.2,10.0,0.0,0.0,0.0,0.0,0.0,61.0,non_speed,772.4832000000007,0.35534227200000135
71,404.0,7.2,7.67,10.0,0.0,0.0,0.0,0.0,0.13,62.0,non_speed,756.3897999999996,1.3386490120000007
72,404.0,7.67,7.728,10.0,1691.0,7,R,2.0,0.0,9.0,non_speed,93.34171999999973,1.3386490120000007
73,404.0,7.728,7.76,10.0,0.0,0.0,0.0,0.0,0.0,63.0,non_speed,51.49888000000004,1.3386490120000007
74,404.0,7.76,7.84,10.0,0.0,0.0,0.0,0.0,-0.22,64.0,non_speed,128.7472000000001,1.0554051720000004
75,404.0,7.84,8.08,10.0,0.0,0.0,0.0,0.0,0.0,65.0,non_speed,386.24160000000035,1.0554051720000004
76,404.0,8.08,8.22,10.0,0.0,0.0,0.0,0.0,-0.24,66.0,non_speed,225.30760000000092,0.5146669319999982
77,404.0,8.22,9.09,10.0,0.0,0.0,0.0,0.0,0.0,67.0,non_speed,1400.1257999999987,0.5146669319999982
78,404.0,8.285,8.455,10.0,234.0,0008A,R,3.0,0.0,11.0,non_speed,273.58779999999985,0.5146669319999982
79,404.0,8.455,8.589,10.0,456.0,0008B,R,7.0,0.0,12.0,non_speed,215.65156000000053,0.5146669319999982
80,404.0,8.589,8.704,10.0,387.0,0008C,R,6.0,0.0,13.0,non_speed,185.07410000000033,0.5146669319999982
81,404.0,8.704,8.947,10.0,358.0,0008D,L,4.0,0.0,14.0,non_speed,391.06961999999766,0.5146669319999982
82,404.0,8.947,9.089,10.0,484.0,9,R,6.0,0.0,15.0,non_speed,228.52628000000198,0.5146669319999982
83,404.0,9.089,9.47,10.0,0.0,0.0,0.0,0.0,0.04,68.0,non_speed,613.1585400000004,0.7599303479999984
84,404.0,9.286,9.397,10.0,379.0,0009B,L,6.0,0.0,17.0,non_speed,178.63674000000105,0.7599303479999984
85,404.0,9.397,9.47,10.0,329.0,0009C,R,4.33,0.0,18.0,non_speed,117.48182000000064,0.7599303479999984
86,404.0,9.47,9.515,10.0,329.0,0009C,R,4.33,0.02,18.0,non_speed,72.42029999999988,0.7744144079999984
87,404.0,9.515,9.65,10.0,0.0,0.0,0.0,0.0,0.02,69.0,non_speed,217.26089999999965,0.8178665879999983
88,404.0,9.65,11.49,10.0,0.0,0.0,0.0,0.0,0.0,70.0,non_speed,2961.1856,0.8178665879999983
89,404.0,9.863,10.304,10.0,668.0,10,R,2.5,0.0,20.0,non_speed,709.7189400000011,0.8178665879999983
90,404.0,10.304,10.643,10.0,865.0,0010A,R,3.0,0.0,21.0,non_speed,545.5662600000006,0.8178665879999983
91,404.0,10.643,11.005,10.0,391.0,11,R,5.0,0.0,22.0,non_speed,582.5810800000002,0.8178665879999983
92,404.0,11.005,11.218,10.0,899.0,0011A,L,5.9,0.0,23.0,non_speed,342.7894199999987,0.8178665879999983
93,404.0,11.218,11.33,10.0,363.0,0011B,R,5.16666,0.0,24.0,non_speed,180.24608000000015,0.8178665879999983
94,404.0,11.33,11.74,10.0,0.0,0.0,0.0,0.0,0.3,71.0,non_speed,659.8294000000002,2.797354787999999
95,404.0,11.658,11.83,10.0,0.0,0.0,0.0,0.0,0.0,72.0,non_speed,276.80648000000093,2.797354787999999
96,404.0,11.83,11.98,10.0,0.0,0.0,0.0,0.0,-0.56,73.0,non_speed,241.40100000000055,1.4455091879999957
97,404.0,11.98,12.068,10.0,801.0,12,R,4.0,0.07,26.0,non_speed,141.62191999999868,1.5446445319999949
98,404.0,12.068,12.12,10.0,0.0,0.0,0.0,0.0,0.07,74.0,non_speed,83.68567999999935,1.6032245079999945
99,404.0,12.12,12.23,10.0,0.0,0.0,0.0,0.0,0.0,75.0,non_speed,177.02740000000193,1.6032245079999945
100,404.0,12.23,12.5,10.0,0.0,0.0,0.0,0.0,-0.27,76.0,non_speed,434.5217999999993,0.43001564799999636
101,404.0,12.5,12.68,10.0,0.0,0.0,0.0,0.0,0.18,77.0,non_speed,289.68119999999954,0.9514418079999954
102,404.0,12.68,12.95,10.0,2013.0,0012A,L,1.0,0.21,27.0,non_speed,434.5217999999993,1.863937587999994
103,404.0,12.95,12.981,10.0,2013.0,0012A,L,1.0,-0.4,27.0,non_speed,49.889540000000935,1.6643794279999902
104,404.0,12.981,13.03,10.0,0.0,0.0,0.0,0.0,-0.4,79.0,non_speed,78.85765999999917,1.3489487879999935
105,404.0,13.03,13.63,10.0,0.0,0.0,0.0,0.0,0.0,80.0,non_speed,965.6040000000022,1.3489487879999935
106,404.0,13.327,13.361,10.0,19.0,0013A,L,8.0,0.0,29.0,non_speed,54.717560000001114,1.3489487879999935
