,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,400.0,0.0,0.58,25.0,0.0,0.0,0.0,0.0,0.0,0.0,non_speed,933.4171999999999,0.0
1,400.0,0.58,0.74,25.0,0.0,0.0,0.0,0.0,0.0,0.0,non_speed,257.49440000000004,0.0
2,400.0,0.74,0.757,25.0,774.0,0,R,3.0,0.25,0.0,non_speed,27.358780000000024,0.06839695000000007
3,400.0,0.757,0.81,25.0,0.0,0.0,0.0,0.0,0.25,1.0,non_speed,85.29502000000006,0.28163450000000023
4,400.0,0.81,0.89,25.0,0.0,0.0,0.0,0.0,1.0,2.0,non_speed,128.74719999999994,1.5691064999999995
5,400.0,0.89,0.93,25.0,0.0,0.0,0.0,0.0,1.31,3.0,non_speed,64.37360000000005,2.4124006600000003
6,400.0,0.93,1.012,25.0,475.0,1,R,3.0,2.19,1.0,non_speed,131.96587999999994,5.302453431999998
7,400.0,1.012,1.87,25.0,0.0,0.0,0.0,0.0,2.19,4.0,non_speed,1380.81372,35.5422739
8,400.0,1.146,1.242,25.0,400.0,0001B,L,3.0,0.0,3.0,non_speed,154.49664000000013,35.5422739
9,400.0,1.242,1.87,25.0,992.0,2,R,5.33333,0.0,4.0,non_speed,1010.6655200000001,35.5422739
10,400.0,1.87,1.98,25.0,992.0,2,R,5.33333,1.94,4.0,non_speed,177.0273999999998,38.976605459999995
11,400.0,1.98,2.045,25.0,992.0,2,R,5.33333,1.99,4.0,non_speed,104.6070999999999,41.05828674999999
12,400.0,2.045,2.75,25.0,0.0,0.0,0.0,0.0,1.99,6.0,non_speed,1134.5847,63.636522279999994
13,400.0,2.281,2.394,25.0,560.0,0002B,L,7.5,0.0,6.0,non_speed,181.85541999999998,63.636522279999994
14,400.0,2.394,2.545,25.0,670.0,0002C,R,8.4,0.0,7.0,non_speed,243.01033999999967,63.636522279999994
15,400.0,2.545,2.691,25.0,522.0,0002D,R,6.1,0.0,8.0,non_speed,234.96363999999983,63.636522279999994
16,400.0,2.691,2.92,25.0,0.0,0.0,0.0,0.0,2.11,7.0,non_speed,368.5388600000001,71.41269222599999
17,400.0,2.887,3.03,25.0,0.0,0.0,0.0,0.0,0.99,8.0,non_speed,230.13561999999965,73.69103486399999
18,400.0,3.03,3.24,25.0,0.0,0.0,0.0,0.0,-0.12,9.0,non_speed,337.96140000000065,73.28548118399999
19,400.0,3.24,3.39,25.0,1416.0,3,L,2.0,0.18,10.0,non_speed,241.40099999999984,73.72000298399999
20,400.0,3.39,3.448,25.0,1416.0,3,L,2.0,0.51,10.0,non_speed,93.34171999999973,74.19604575599999
21,400.0,3.448,3.6,25.0,0.0,0.0,0.0,0.0,0.51,11.0,non_speed,244.61968000000022,75.44360612399998
22,400.0,3.6,3.69,25.0,0.0,0.0,0.0,0.0,0.3,12.0,non_speed,144.84059999999977,75.87812792399998
23,400.0,3.69,3.79,25.0,0.0,0.0,0.0,0.0,0.07,13.0,non_speed,160.93400000000014,75.99078172399999
24,400.0,3.79,3.9,25.0,1352.0,0003A,L,2.0,-0.26,11.0,non_speed,177.0273999999998,75.53051048399999
25,400.0,3.9,3.956,25.0,1352.0,0003A,L,2.0,-0.41,11.0,non_speed,90.12304000000007,75.16100601999999
26,400.0,3.956,4.08,25.0,0.0,0.0,0.0,0.0,-0.41,15.0,non_speed,199.55816000000016,74.34281756399999
27,400.0,4.08,4.14,25.0,0.0,0.0,0.0,0.0,-0.67,16.0,non_speed,96.56039999999936,73.695862884
28,400.0,4.14,4.64,25.0,0.0,0.0,0.0,0.0,0.0,17.0,non_speed,804.67,73.695862884
29,400.0,4.64,4.79,25.0,2448.0,4,L,2.0,0.14,12.0,non_speed,241.40100000000055,74.03382428399999
30,400.0,4.79,4.92,25.0,2448.0,4,L,2.0,0.67,12.0,non_speed,209.2141999999998,75.43555942399999
31,400.0,4.92,4.928,25.0,2448.0,4,L,2.0,0.38,12.0,non_speed,12.87472000000001,75.48448335999998
32,400.0,4.928,5.05,25.0,0.0,0.0,0.0,0.0,0.38,20.0,non_speed,196.3394799999998,76.23057338399998
33,400.0,5.05,5.2,25.0,0.0,0.0,0.0,0.0,0.13,21.0,non_speed,241.40100000000055,76.54439468399998
34,400.0,5.2,5.48,25.0,0.0,0.0,0.0,0.0,-0.04,22.0,non_speed,450.61520000000036,76.36414860399998
35,400.0,5.48,5.61,25.0,0.0,0.0,0.0,0.0,0.07,23.0,non_speed,209.2141999999998,76.51059854399998
36,400.0,5.61,5.84,25.0,0.0,0.0,0.0,0.0,0.01,24.0,non_speed,370.14819999999924,76.54761336399997
37,400.0,5.84,5.91,25.0,0.0,0.0,0.0,0.0,0.07,25.0,non_speed,112.65380000000046,76.62647102399997
38,400.0,5.91,6.16,25.0,0.0,0.0,0.0,0.0,0.13,26.0,non_speed,402.335,77.14950652399997
39,400.0,6.16,6.27,25.0,0.0,0.0,0.0,0.0,0.06,27.0,non_speed,177.02739999999906,77.25572296399997
40,400.0,6.27,6.35,25.0,0.0,0.0,0.0,0.0,-0.32,28.0,non_speed,128.7472000000001,76.84373192399997
41,400.0,6.35,6.4,25.0,0.0,0.0,0.0,0.0,-0.26,29.0,non_speed,80.46700000000114,76.63451772399996
42,400.0,6.4,6.43,25.0,0.0,0.0,0.0,0.0,-0.55,30.0,non_speed,48.28019999999897,76.36897662399997
