,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,7602.0,0.0,0.336,30.0,0.0,0.0,0.0,0.0,0.0,0.0,non_speed,540.73824,0.0
1,7602.0,0.336,0.387,30.0,270.0,0000A,L,6.8,0.0,0.0,non_speed,82.07633999999997,0.0
2,7602.0,0.387,0.629,30.0,620.0,0000B,R,3.0,0.0,1.0,non_speed,389.46027999999995,0.0
3,7602.0,0.629,1.38,30.0,0.0,0.0,0.0,0.0,-0.63,0.0,non_speed,1208.6143399999999,-7.614270341999998
4,7602.0,1.38,1.384,30.0,1407.0,0001B,R,3.25,-0.95,2.0,non_speed,6.437360000000005,-7.675425261999998
5,7602.0,1.384,1.61,30.0,0.0,0.0,0.0,0.0,-0.95,1.0,non_speed,363.7108400000003,-11.130678242000002
6,7602.0,1.491,3.17,30.0,0.0,0.0,0.0,0.0,-1.0,2.0,non_speed,2702.08186,-38.151496842
7,7602.0,2.793,2.841,30.0,100.0,0002A,R,1.0,0.0,5.0,non_speed,77.24832000000006,-38.151496842
8,7602.0,2.841,3.025,50.0,100.0,3,R,1.5,0.0,6.0,non_speed,296.11855999999955,-38.151496842
9,7602.0,3.025,3.061,50.0,100.0,0003A,L,1.5,0.0,7.0,non_speed,57.93624000000005,-38.151496842
10,7602.0,3.061,3.21,50.0,0.0,0.0,0.0,0.0,0.0,3.0,non_speed,239.79166000000004,-38.151496842
11,7602.0,3.21,3.272,50.0,342.0,0003B,R,0.86,-2.01,8.0,non_speed,99.77907999999972,-40.15705635
12,7602.0,3.272,3.73,50.0,0.0,0.0,0.0,0.0,-2.01,4.0,non_speed,737.0777200000002,-54.972318522
13,7602.0,3.261,3.325,50.0,237.0,0003B,R,0.86,0.0,10.0,non_speed,102.99776000000008,-54.972318522
14,7602.0,3.325,3.73,50.0,1149.0,0003C,L,2.5,0.0,11.0,non_speed,651.7826999999996,-54.972318522
15,7602.0,3.73,3.742,50.0,1149.0,0003C,L,2.5,-1.3,11.0,non_speed,19.312080000000016,-55.223375562
16,7602.0,3.742,3.77,50.0,0.0,0.0,0.0,0.0,-1.3,5.0,non_speed,45.06152000000004,-55.809175322
17,7602.0,3.77,3.99,50.0,1244.0,4,R,1.50833,0.0,12.0,non_speed,354.0548000000003,-55.809175322
18,7602.0,3.99,4.003,50.0,1244.0,4,R,1.50833,0.03,12.0,non_speed,20.921419999999838,-55.802898896
19,7602.0,4.003,4.19,50.0,0.0,0.0,0.0,0.0,0.03,7.0,non_speed,300.94658000000044,-55.712614922
20,7602.0,4.19,4.39,50.0,0.0,0.0,0.0,0.0,0.11,8.0,non_speed,321.86799999999886,-55.358560122
21,7602.0,4.39,4.403,50.0,100.0,0004A,R,0.09805,0.0,13.0,non_speed,20.921419999999838,-55.358560122
22,7602.0,4.403,4.74,50.0,0.0,0.0,0.0,0.0,0.0,9.0,non_speed,542.347580000001,-55.358560122
23,7602.0,4.689,5.23,50.0,0.0,0.0,0.0,0.0,0.24,10.0,non_speed,870.6529400000005,-53.268993066
24,7602.0,4.762,4.946,50.0,515.0,0004D,L,0.73333,0.0,16.0,non_speed,296.11856000000023,-53.268993066
25,7602.0,4.946,4.951,50.0,507.0,0004A,L,0.73333,0.0,17.0,non_speed,8.046699999999827,-53.268993066
26,7602.0,4.951,5.23,50.0,454.0,5,R,1.18333,0.0,18.0,non_speed,449.0058600000013,-53.268993066
27,7602.0,5.23,5.27,50.0,454.0,5,R,1.18333,0.42,18.0,non_speed,64.37359999999862,-52.99862394600001
28,7602.0,5.27,5.71,50.0,0.0,0.0,0.0,0.0,0.42,11.0,non_speed,708.1096000000006,-50.02456362600001
29,7602.0,5.396,5.597,50.0,627.0,0005A,L,1.11,0.0,20.0,non_speed,323.4773400000008,-50.02456362600001
30,7602.0,5.597,6.46,50.0,0.0,0.0,0.0,0.0,0.28,12.0,non_speed,1388.8604199999993,-46.13575445000001
31,7602.0,6.46,6.81,50.0,0.0,0.0,0.0,0.0,0.28,13.0,non_speed,563.2689999999994,-44.55860125000001
32,7602.0,6.808,7.67,50.0,0.0,0.0,0.0,0.0,-1.01,14.0,non_speed,1387.25108,-58.56983715800001
33,7602.0,7.67,8.3,50.0,0.0,0.0,0.0,0.0,-0.67,15.0,non_speed,1013.8842000000012,-65.36286129800003
34,7602.0,8.3,8.46,50.0,1359.0,8,R,1.13333,0.0,22.0,non_speed,257.4944000000002,-65.36286129800003
35,7602.0,8.46,8.51,50.0,1359.0,8,R,1.13333,0.11,22.0,non_speed,80.46699999999828,-65.27434759800003
36,7602.0,8.51,8.73,50.0,0.0,0.0,0.0,0.0,0.11,17.0,non_speed,354.054800000001,-64.88488731800004
37,7602.0,8.73,8.9,50.0,0.0,0.0,0.0,0.0,0.0,18.0,non_speed,273.58779999999985,-64.88488731800004
38,7602.0,8.9,9.12,50.0,0.0,0.0,0.0,0.0,-0.21,19.0,non_speed,354.0547999999981,-65.62840239800003
39,7602.0,9.12,9.39,50.0,0.0,0.0,0.0,0.0,0.0,20.0,non_speed,434.52180000000214,-65.62840239800003
40,7602.0,9.39,9.556,50.0,902.0,9,L,2.03333,-0.27,23.0,non_speed,267.15043999999773,-66.34970858600003
41,7602.0,9.556,9.63,50.0,0.0,0.0,0.0,0.0,-0.27,21.0,non_speed,119.0911600000026,-66.67125471800004
