,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,20.0,59.41,59.61,10,0.0,0.0,0.0,0.0,0.01,0.0,non_speed,321.86800000000454,0.03218680000000045
1,20.0,59.61,59.86,10,0.0,0.0,0.0,0.0,0.28,1.0,non_speed,402.335,1.1587248000000006
2,20.0,59.83,60.0,10,0.0,0.0,0.0,0.0,0.0,2.0,non_speed,273.58780000000274,1.1587248000000006
3,20.0,60.0,60.39,10,0.0,0.0,0.0,0.0,0.44,3.0,non_speed,627.6426000000009,3.920352240000005
4,20.0,60.39,60.468,10,1688.0,60,L,7.0,-0.62,1.0,non_speed,125.52852000000475,3.1420754159999755
5,20.0,60.468,60.82,10,0.0,0.0,0.0,0.0,-0.62,4.0,non_speed,566.4876799999947,-0.3701481999999916
6,20.0,60.82,60.83,10,0.0,0.0,0.0,0.0,-0.76,5.0,non_speed,16.093399999996798,-0.4924580399999673
7,20.0,60.83,60.85,10,0.0,0.0,0.0,0.0,-0.61,6.0,non_speed,32.18680000000503,-0.6887975199999979
8,20.0,60.85,60.87,10,0.0,0.0,0.0,0.0,-0.53,7.0,non_speed,32.186799999993596,-0.859387559999964
9,20.0,60.87,60.94,10,911.0,61,R,3.0,-0.39,2.0,non_speed,112.65380000000046,-1.2987373799999657
10,20.0,60.94,61.012,10,911.0,61,R,3.0,-0.29,2.0,non_speed,115.87248000000439,-1.6347675719999786
11,20.0,61.012,61.04,10,0.0,0.0,0.0,0.0,-0.29,9.0,non_speed,45.06151999999789,-1.7654459799999724
12,20.0,61.04,61.116,10,903.0,0061A,R,5.03333,0.0,3.0,non_speed,88.51369999999953,-1.7654459799999724
