,LINE_SEGMENT,BEG MP,END MP,SPEED,LENGTH (FT),CURVE NUMBER,DIRECTION,DEG OF CURVE,GRADE_TO_NEXT,index,SPEED_INDI,LENGTH (M),ELEV (M)
0,7116.0,512.82,513.76,10,0.0,0.0,0.0,0.0,-0.19,0.0,non_speed,1512.7795999999048,-2.874281239999819
1,7116.0,513.76,513.95,10,0.0,0.0,0.0,0.0,-0.03,1.0,non_speed,305.7746000000878,-2.9660136199998455
2,7116.0,513.95,514.28,10,0.0,0.0,0.0,0.0,0.11,2.0,non_speed,531.0821999998828,-2.381823199999974
3,7116.0,514.28,514.58,10,0.0,0.0,0.0,0.0,-0.06,3.0,non_speed,482.80200000010973,-2.67150440000004
4,7116.0,514.58,515.17,10,0.0,0.0,0.0,0.0,-0.0032,4.0,non_speed,949.5105999998682,-2.7018887392000357
5,7116.0,515.17,515.3,10,0.0,0.0,0.0,0.0,-0.32,5.0,non_speed,209.21419999999267,-3.3713741792000125
6,7116.0,515.3,515.77,10,0.0,0.0,0.0,0.0,-0.06,6.0,non_speed,756.3898000000439,-3.8252080592000386
7,7116.0,515.77,515.896,10,1016.0,515,L,5.0,0.14,0.0,non_speed,202.77683999996194,-3.5413204832000917
8,7116.0,515.896,515.9,10,0.0,0.0,0.0,0.0,0.14,7.0,non_speed,6.437360000030737,-3.5323081792000486
9,7116.0,515.9,516.38,10,0.0,0.0,0.0,0.0,-0.04,8.0,non_speed,772.4832000000292,-3.8413014592000603
10,7116.0,516.288,517.04,10,0.0,0.0,0.0,0.0,0.02,9.0,non_speed,1210.223679999924,-3.5992567232000754
11,7116.0,516.648,516.961,10,976.0,0516B,R,3.0,0.0,3.0,non_speed,503.72341999998093,-3.5992567232000754
12,7116.0,516.961,517.36,10,0.0,0.0,0.0,0.0,0.38,10.0,non_speed,642.1266600000014,-1.1591754152000702
13,7116.0,517.108,517.196,10,325.0,0517A,L,2.0,0.0,5.0,non_speed,141.62192000012735,-1.1591754152000702
14,7116.0,517.196,517.46,10,0.0,0.0,0.0,0.0,0.58,11.0,non_speed,160.93400000003658,-0.22575821519985806
